NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
846451 NA NA NA NA
NA NA NA NA NA
NA NA NA NA 2191
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
208789 1019597 NA NA NA
NA 988030 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA 788354 NA NA
NA NA 779960 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
-22457 NA NA -2691 -5868
319139 313269 90085 23679 9387
NA 3795 -12160 -14104 100817
51642 49174 4881 NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
2983 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 52129 13428 38702 NA
38702 37723 NA 22449131 1110946
NA 1703454 NA NA NA
NA NA 1804190 NA 1549982
NA NA NA 14670594 14774594
120621 NA NA NA 171666
103703 48683 NA NA NA
852522 20804862 NA NA NA
NA NA NA NA 12460053
5073463 NA NA 24855 NA
20138 1280730 1644269 1585661 143652
101785 442256 NA -81 925649
NA -98089 NA NA 63844
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA 13123 7337
NA NA NA NA NA
NA NA NA NA NA
NA NA NA 15251 76581
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA -172687 -288036
115347 NA NA -139630 NA
NA NA NA NA NA
NA NA -70442 737480 NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA 807921
NA NA NA NA NA
NA NA NA NA NA
NA NA NA 2107 NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA 182132
1015433 NA NA NA NA
965927 NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA 830340 NA NA NA
NA 818529 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA -2959
NA NA -2180 11422 313269
324691
