"","X2019.12","X2020.03","X2020.06","X2020.09"
"생물자산의증가",0,0,0,0
"투자부동산의증가",207,3,4,10
"기타투자활동으로인한현금유출액",1259,15125,327,428
"기타투자활동으로인한현금흐름",731,2154,1293,556
"재무활동으로인한현금흐름",-10604,48694,-3954,-21804
"재무활동으로인한현금유입액",71114,151724,65528,73765
"사채의증가",1620,2184,8738,7833
"차입금의증가",67358,143172,55923,61717
"미지급금의증가",0,0,27,4
"유동성장기부채의증가",200,0,0,0
"기타금융부채의증가",416,206,55,279
"기타부채의증가",1,0,0,6
"유상증자",1201,288,150,692
"자기주식의처분",0,7,23,299
"주식매입선택권의행사",5,0,0,7
"자본구성항목의증가",290,6,608,1591
"기타재무활동으로인한현금유입액",24,5861,2,1337
"(재무활동으로인한현금유출액)",80270,100763,59296,94274
"사채의감소",110,6313,2906,241
"차입금의감소",78194,85618,47915,86072
"미지급금의감소",6,0,0,180
"유동성장기부채의감소",138,6647,4471,6738
"기타금융부채의감소",1317,996,2959,-802
"기타부채의감소",62,0,2,7
"유상감자",0,0,0,0
"자기주식의취득",72,590,610,73
"자본구성항목의감소",254,303,174,-3
"기타재무활동으로인한현금유출액",113,290,258,1765
"기타재무활동으로인한현금흐름",-1442,-2264,-10182,-1298
"영업투자재무활동기타현금흐름",97,-1259,1274,-204
"연결범위변동으로인한현금의증가",296,0,27,0
"환율변동효과",-663,1172,-1028,-394
"현금및현금성자산의증가",-3556,38850,7551,354
"기초현금및현금성자산",88038,84529,123355,131189
"기말현금및현금성자산",84470,123377,130908,131507
