"","X2017.12","X2018.12","X2019.12"
"지분법관련손실",71,184,203
"종속기업관련손실",85,79,11
"관계기업관련손익",25,180,152
"(현금유입이없는수익등차감)",2299,1930,1583
"금융부채관련이익",0,1,0
"사채상환이익",10,1,3
"퇴직급여충당부채환입액",1,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,6
"투자자산평가이익",28,101,40
"자산재평가이익",0,0,0
"지분법관련이익",159,123,108
"종속회사관련이익",23,0,33
"법인세수익",61,160,162
"영업활동으로인한자산부채변동(운전자본변동)",-2716,-1957,-4363
"자산의감소(증가)",-1830,-1606,-2989
"부채의증가(감소)",-871,-346,-1332
"정부보조금등의변동",-11,-6,-4
"기타운전자본의변동",-3,0,-39
"*영업에서창출된현금흐름",1059,2844,3342
"기타영업활동으로인한현금흐름",-711,-694,-864
"이자수입",159,213,259
"이자지급(-)",-504,-474,-595
"배당금수입",21,13,15
"배당금지급(-)",0,0,0
"법인세환입",4,1,14
"법인세납부(-)",-394,-449,-554
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-3563,-7606,-1926
"투자활동으로인한현금유입액",9804,11944,15570
"유동금융자산의감소",4616,7341,8579
"장기금융상품의감소",42,169,1098
"매도가능금융자산의감소",1899,1,14
"만기보유금융자산의감소",0,0,0
"장기대여금의감소",74,68,407
"파생상품의변동",679,556,384
"기타비유동금융자산의감소",1140,2099,2900
"관계기업등지분관련투자자산의감소",46,410,49
"유형자산의감소",344,262,1099
"무형자산의감소",93,27,30
"생물자산의감소",0,0,0
"투자부동산의감소",3,1,174
"기타투자활동으로인한현금유입액",860,1006,835
"(투자활동으로인한현금유출액)",13404,19592,17546
"유동금융자산의증가",4982,10345,7988
"장기금융상품의증가",76,1448,1535
"매도가능금융자산의증가",1513,47,48
"만기보유금융자산의증가",0,0,0
"장기대여금의증가",80,106,434
"기타비유동금융자산의증가",1504,864,2330
"관계기업등지분관련투자자산의증가",244,665,523
"유형자산의증가",2644,4194,3187
"무형자산의증가",811,463,393
"생물자산의증가",0,0,0
"투자부동산의증가",0,0,28
"기타투자활동으로인한현금유출액",835,898,666
"기타투자활동으로인한현금흐름",36,45,46
"재무활동으로인한현금흐름",3459,7483,2742
"재무활동으로인한현금유입액",15342,21486,16412
"사채의증가",2178,4265,2317
"차입금의증가",10552,12669,12561
"미지급금의증가",5,86,1
"유동성장기부채의증가",120,0,5
"기타금융부채의증가",119,26,129
"기타부채의증가",1,0,2
"유상증자",1761,3463,1171
"자기주식의처분",141,122,29
"주식매입선택권의행사",5,6,13
"자본구성항목의증가",372,323,104
"기타재무활동으로인한현금유입액",87,532,78
"(재무활동으로인한현금유출액)",11617,13662,13262
"사채의감소",1042,843,857
"차입금의감소",9452,11938,11217
"미지급금의감소",1,3,134
"유동성장기부채의감소",419,632,572
"기타금융부채의감소",41,99,290
"기타부채의감소",64,1,42
"유상감자",0,0,0
"자기주식의취득",209,80,50
"자본구성항목의감소",0,17,27
"기타재무활동으로인한현금유출액",384,48,74
"기타재무활동으로인한현금흐름",-271,-344,-405
"영업투자재무활동기타현금흐름",-35,-88,-7
"연결범위변동으로인한현금의증가",0,-175,15
"환율변동효과",-99,66,9
"현금및현금성자산의증가",107,1834,3309
"기초현금및현금성자산",7425,7537,9373
"기말현금및현금성자산",7532,9373,12679
