"","X2019.12","X2020.03","X2020.06","X2020.09"
"기타유동부채",8145,9277,7788,7998
"매각예정으로분류된처분자산집단에포함된부채",1384,1818,0,1064
"비유동부채",121617,125661,131830,138665
"사채",42620,44072,46654,47422
"장기차입금",30439,31151,30888,32893
"비유동금융부채",20169,21157,24515,27478
"장기매입채무및기타비유동채무",3017,3283,2802,2994
"비유동종업원급여충당부채",9907,10726,11438,12075
"기타장기충당부채",444,486,488,506
"이연법인세부채",14308,14014,14253,14492
"장기당기법인세부채",34,24,26,29
"기타비유동부채",674,751,761,776
"기타금융업부채",0,0,0,0
"자본",352831,354819,365640,372227
"지배기업주주지분",286268,287481,296126,301728
"자본금",15915,16013,16047,16306
"신종자본증권",1606,1606,1606,1302
"자본잉여금",102993,103881,103382,104322
"기타자본",-12097,-13541,-12593,-12854
"기타포괄손익누계액",2591,3415,4099,3144
"이익잉여금(결손금)",186088,186978,194872,201094
"비지배주주지분",55748,56473,58236,58913
"영업활동으로인한현금흐름",13391,8269,14434,12833
"당기순손익",-381,5388,8696,7204
"법인세비용차감전계속사업이익",1070,281,833,581
"현금유출이없는비용등가산",17280,15266,13630,12609
"퇴직급여",1332,1143,1230,1117
"종업원급여",92,27,8,20
"주식보상비",12,3,11,8
"감가상각비",9823,5210,5591,5265
"무형자산상각비",720,630,460,508
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",1,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",469,24,62,85
"배당금지급",0,0,0,0
"금융부채관련손실",20,9,11,15
"사채상환손실",2,0,0,23
"투자자산평가손실",0,1,-1,0
"자산재평가손실",18,0,0,0
"지분법관련손실",-65,156,-30,52
"종속기업관련손실",85,0,0,60
"관계기업관련손익",127,3,14,19
"(현금유입이없는수익등차감)",3581,4330,2557,1387
"금융부채관련이익",15,17,3,11
"사채상환이익",14,0,0,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",-1,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",223,418,456,414
"종속회사관련이익",72,0,0,0
"법인세수익",117,51,39,-16
"영업활동으로인한자산부채변동(운전자본변동)",916,-5973,-2749,-2570
"자산의감소(증가)",2030,-4514,-2713,-5766
"부채의증가(감소)",-1189,-1696,166,3183
"정부보조금등의변동",-4,0,1,1
"기타운전자본의변동",72,243,-210,20
"*영업에서창출된현금흐름",15306,10637,17852,16429
"기타영업활동으로인한현금흐름",-1913,-2366,-3423,-3594
"이자수입",598,434,322,287
"이자지급(-)",-1285,-1169,-1258,-1231
"배당금수입",-10,705,275,55
"배당금지급(-)",12,-3,-3,-7
"법인세환입",16,12,66,39
"법인세납부(-)",-1246,-2347,-2829,-2746
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-1674,-6804,-6971,-12262
"투자활동으로인한현금유입액",32415,22899,16462,16268
"유동금융자산의감소",19890,17963,12499,12936
"장기금융상품의감소",3965,1230,794,422
"매도가능금융자산의감소",-31,0,18,25
"만기보유금융자산의감소",1350,0,0,1
"장기대여금의감소",1581,381,544,160
"파생상품의변동",3,16,54,25
"기타비유동금융자산의감소",1469,1471,1027,999
"관계기업등지분관련투자자산의감소",252,254,-39,48
"유형자산의감소",2444,593,184,842
"무형자산의감소",14,46,20,42
"생물자산의감소",144,73,134,28
"투자부동산의감소",322,101,40,93
"기타투자활동으로인한현금유입액",1000,768,1187,641
"(투자활동으로인한현금유출액)",34235,29824,23585,28473
"유동금융자산의증가",16403,17570,11621,14128
"장기금융상품의증가",2486,1080,1639,410
"매도가능금융자산의증가",7,16,-11,0
"만기보유금융자산의증가",1926,1,-1,0
"장기대여금의증가",-122,122,143,285
"기타비유동금융자산의증가",1177,1013,1318,2659
"관계기업등지분관련투자자산의증가",97,431,7,1107
"유형자산의증가",8354,8115,8194,7931
"무형자산의증가",225,163,193,131
"생물자산의증가",413,217,187,170
"투자부동산의증가",502,110,55,5
"기타투자활동으로인한현금유출액",2736,975,228,1632
"기타투자활동으로인한현금흐름",149,111,151,-56
"재무활동으로인한현금흐름",-16435,11019,4711,-3745
"재무활동으로인한현금유입액",45427,47231,45345,38397
"사채의증가",5002,8442,6339,3554
"차입금의증가",39186,38554,37799,33477
"미지급금의증가",89,54,46,39
"유동성장기부채의증가",100,0,269,9
"기타금융부채의증가",255,54,36,161
"기타부채의증가",20,0,0,0
"유상증자",308,34,-34,398
"자기주식의처분",46,0,49,25
"주식매입선택권의행사",4,1,17,-8
"자본구성항목의증가",-149,0,48,10
"기타재무활동으로인한현금유입액",564,85,775,732
"(재무활동으로인한현금유출액)",61425,34583,37222,41805
"사채의감소",-1401,2345,2168,-167
"차입금의감소",51665,27018,30568,32020
"미지급금의감소",82,56,47,37
"유동성장기부채의감소",8937,2872,2812,7600
"기타금융부채의감소",1095,1140,987,1172
"기타부채의감소",31,0,74,-72
"유상감자",0,0,0,0
"자기주식의취득",87,926,118,111
"자본구성항목의감소",30,0,45,55
"기타재무활동으로인한현금유출액",902,227,397,1051
"기타재무활동으로인한현금흐름",-432,-1634,-3405,-335
"영업투자재무활동기타현금흐름",-128,-15,86,0
"연결범위변동으로인한현금의증가",134,0,0,0
"환율변동효과",-553,493,-286,113
"현금및현금성자산의증가",-5263,12955,11970,-3057
"기초현금및현금성자산",48924,43564,56526,68600
"기말현금및현금성자산",43628,56526,68618,65536
