"","X2017.12","X2018.12","X2019.12"
"중단영업이익",14965,79,-321
"당기순이익",37827,18595,16452
"지배주주순이익",33882,15184,13715
"비지배주주순이익",3182,2665,2534
"자산",596751,639765,686762
"유동자산",218598,238672,251787
"재고자산",60704,71958,73834
"유동생물자산",4759,4860,5909
"유동금융자산",38357,40435,40119
"매출채권및기타유동채권",72244,71015,75149
"당기법인세자산",173,392,489
"계약자산",0,1008,692
"반품(환불)자산",0,12,22
"배출권",0,0,0
"기타유동자산",7402,8414,7818
"현금및현금성자산",34193,39541,43622
"매각예정비유동자산및처분자산집단",767,1022,4136
"비유동자산",378153,401095,434971
"유형자산",251356,268912,296956
"무형자산",42766,43563,41983
"비유동생물자산",792,848,1027
"투자부동산",21708,23009,23193
"장기금융자산",19517,21670,19860
"관계기업등지분관련투자자산",32087,32577,31879
"장기매출채권및기타비유동채권",3545,4122,4298
"이연법인세자산",2843,2960,3745
"장기당기법인세자산",0,0,0
"기타비유동자산",3543,3440,12026
"기타금융업자산",0,0,0
"부채",282581,303498,334069
"유동부채",184597,198555,212578
"단기사채",1105,1154,1254
"단기차입금",66521,81648,79304
"유동성장기부채",27830,24110,30590
"유동금융부채",629,552,4515
"매입채무및기타유동채무",76860,76562,80501
"유동종업원급여충당부채",2,190,215
"기타단기충당부채",717,1340,1279
"당기법인세부채",4195,4504,4618
"계약부채",110,366,379
"반품(환불)부채",402,416,404
"배출부채",0,4,3
"기타유동부채",6190,7708,8140
"매각예정으로분류된처분자산집단에포함된부채",31,0,1384
"비유동부채",97982,104942,121495
"사채",35997,36065,42588
"장기차입금",26883,33373,30379
"비유동금융부채",9034,6926,20139
"장기매입채무및기타비유동채무",2104,2051,3017
"비유동종업원급여충당부채",8515,9247,9907
"기타장기충당부채",874,1018,444
"이연법인세부채",13957,14842,14308
"장기당기법인세부채",0,0,34
"기타비유동부채",618,1413,674
"기타금융업부채",0,0,0
"자본",314168,336275,352686
"지배기업주주지분",253593,266709,286123
"자본금",15218,15405,15869
"신종자본증권",915,912,1606
"자본잉여금",92698,101727,102868
"기타자본",-41706,-11626,-12097
"기타포괄손익누계액",1417,425,2592
"이익잉여금(결손금)",195247,177164,186114
"비지배주주지분",50391,52262,55748
"영업활동으로인한현금흐름",33723,28061,40654
"당기순손익",20871,16315,13598
"법인세비용차감전계속사업이익",2153,3150,3542
"현금유출이없는비용등가산",40569,46549,56276
"퇴직급여",3922,4295,4580
"종업원급여",25,39,134
"주식보상비",47,59,69
"감가상각비",15797,18594,24472
"무형자산상각비",1541,2194,2530
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,1,1
"배출부채전입액",0,0,0
"기타의대손상각비",477,261,741
"배당금지급",0,0,0
"금융부채관련손실",48,45,49
"사채상환손실",4,6,2
"투자자산평가손실",0,0,0
"자산재평가손실",0,0,18
"지분법관련손실",400,392,310
"종속기업관련손실",51,0,96
"관계기업관련손익",683,373,480
"(현금유입이없는수익등차감)",26840,9546,11614
"금융부채관련이익",57,31,43
"사채상환이익",10,3,15
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",0,0,0
"자산재평가이익",339,0,0
"지분법관련이익",1752,1360,1297
"종속회사관련이익",67,185,72
"법인세수익",52,247,165
"영업활동으로인한자산부채변동(운전자본변동)",-9482,-18633,-9846
"자산의감소(증가)",-4086,-13670,-5697
"부채의증가(감소)",-5335,-4953,-4121
"정부보조금등의변동",0,1,-3
"기타운전자본의변동",-54,-12,-22
"*영업에서창출된현금흐름",27282,37835,51962
"기타영업활동으로인한현금흐름",6439,-9775,-11308
"이자수입",1287,1413,1724
"이자지급(-)",-3815,-4331,-5322
"배당금수입",946,959,1069
"배당금지급(-)",0,0,0
"법인세환입",14,24,24
"법인세납부(-)",-7265,-7849,-8803
"중단영업관련현금흐름",15270,0,0
"투자활동으로인한현금흐름",-32264,-34960,-30659
"투자활동으로인한현금유입액",56631,70846,87188
"유동금융자산의감소",33132,47146,59418
"장기금융상품의감소",7264,6612,7269
"매도가능금융자산의감소",1126,0,0
"만기보유금융자산의감소",911,2653,1350
"장기대여금의감소",1570,1471,4073
"파생상품의변동",28,196,66
"기타비유동금융자산의감소",4499,4358,4310
"관계기업등지분관련투자자산의감소",2530,845,2263
"유형자산의감소",1401,1840,3655
"무형자산의감소",122,80,79
"생물자산의감소",403,325,345
"투자부동산의감소",254,261,572
"기타투자활동으로인한현금유입액",3379,5047,3784
"(투자활동으로인한현금유출액)",89423,106350,118343
"유동금융자산의증가",31562,51134,59207
"장기금융상품의증가",6367,5846,6278
"매도가능금융자산의증가",2173,5,8
"만기보유금융자산의증가",2372,1650,1926
"장기대여금의증가",2366,3522,1564
"기타비유동금융자산의증가",3929,4420,5376
"관계기업등지분관련투자자산의증가",3340,2397,593
"유형자산의증가",26988,31919,34751
"무형자산의증가",738,904,792
"생물자산의증가",523,508,830
"투자부동산의증가",1324,1344,1050
"기타투자활동으로인한현금유출액",7718,2646,5926
"기타투자활동으로인한현금흐름",526,536,499
"재무활동으로인한현금흐름",-3986,12310,-5934
"재무활동으로인한현금유입액",140760,174226,177633
"사채의증가",10125,10687,19903
"차입금의증가",121289,157060,153542
"미지급금의증가",268,265,257
"유동성장기부채의증가",301,499,200
"기타금융부채의증가",248,364,597
"기타부채의증가",31,1,20
"유상증자",7299,3951,538
"자기주식의처분",201,228,355
"주식매입선택권의행사",1,24,11
"자본구성항목의증가",689,307,0
"기타재무활동으로인한현금유입액",308,845,2211
"(재무활동으로인한현금유출액)",140382,156427,177564
"사채의감소",2315,2319,461
"차입금의감소",121058,129228,154477
"미지급금의감소",262,257,258
"유동성장기부채의감소",13448,21914,16634
"기타금융부채의감소",652,419,4048
"기타부채의감소",58,1,31
"유상감자",0,0,0
"자기주식의취득",2362,508,125
"자본구성항목의감소",23,165,78
"기타재무활동으로인한현금유출액",201,1617,1452
"기타재무활동으로인한현금흐름",-4360,-5492,-6004
"영업투자재무활동기타현금흐름",-855,1,-411
"연결범위변동으로인한현금의증가",293,84,154
"환율변동효과",-1021,-137,261
"현금및현금성자산의증가",-4113,5356,4075
"기초현금및현금성자산",38302,34196,39543
"기말현금및현금성자산",34196,39543,43622
