"","X2019.12","X2020.03","X2020.06","X2020.09"
"종속기업,공동지배기업및관계기업관련손익",-2878,-199,-896,935
"지분법손익",146,162,278,462
"종속기업,공동지배기업및관계기업투자주식처분손익",8,0,0,-6
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,29,-13,-30
"세전계속사업이익",-22480,-827,1966,5829
"법인세비용",-2810,240,909,1440
"계속영업이익",-19673,-1067,1056,4391
"중단영업이익",700,-25,137,23
"당기순이익",-18973,-1091,1193,4414
"지배주주순이익",-16112,-1258,468,3579
"비지배주주순이익",-842,134,411,432
"자산",906696,896782,919977,949118
"유동자산",182594,172122,189918,218025
"재고자산",51366,54830,56398,55026
"유동생물자산",0,0,0,0
"유동금융자산",49872,41206,38327,60312
"매출채권및기타유동채권",35428,34685,34242,40192
"당기법인세자산",183,223,171,240
"계약자산",0,0,0,0
"반품(환불)자산",10,10,10,10
"배출권",0,0,0,0
"기타유동자산",4774,5357,4896,5317
"현금및현금성자산",39154,31154,48963,50502
"매각예정비유동자산및처분자산집단",1803,4652,6915,6429
"비유동자산",724103,724659,730055,731086
"유형자산",312550,310391,313608,317016
"무형자산",58906,60955,62188,62071
"비유동생물자산",0,0,0,0
"투자부동산",65990,69043,68193,63644
"장기금융자산",48785,48109,52888,55340
"관계기업등지분관련투자자산",99299,99248,96730,97716
"장기매출채권및기타비유동채권",12202,14762,10149,9808
"이연법인세자산",1985,2648,2995,2971
"장기당기법인세자산",0,0,0,0
"기타비유동자산",124385,119499,123304,122523
"기타금융업자산",0,0,0,0
"부채",520002,518288,532271,555620
"유동부채",227573,226495,235250,250411
"단기사채",4087,1003,2131,3907
"단기차입금",22474,37916,36544,36843
"유동성장기부채",40115,34554,42580,40429
"유동금융부채",22016,28011,28959,29802
"매입채무및기타유동채무",105233,88787,91053,103231
"유동종업원급여충당부채",83,40,203,187
"기타단기충당부채",1279,1367,1571,1220
"당기법인세부채",7145,6788,4670,4395
"계약부채",0,0,0,0
"반품(환불)부채",18,14,3,12
"배출부채",0,0,0,0
"기타유동부채",25120,28018,26555,29260
"매각예정으로분류된처분자산집단에포함된부채",0,0,985,1126
"비유동부채",292431,291794,297018,305209
"사채",89033,89537,97009,100518
"장기차입금",42033,39479,37392,42773
"비유동금융부채",126215,123284,128056,97574
"장기매입채무및기타비유동채무",6062,5176,5501,5274
"비유동종업원급여충당부채",3633,3297,3730,4485
"기타장기충당부채",2013,1697,1586,1584
"이연법인세부채",21183,20535,20251,20575
"장기당기법인세부채",0,0,0,0
"기타비유동부채",2259,8789,3498,32430
"기타금융업부채",0,0,0,0
"자본",386692,378496,387707,393498
"지배기업주주지분",325507,317878,321137,326175
"자본금",13492,13495,13563,13601
"신종자본증권",7777,7777,7777,7777
"자본잉여금",152055,151753,151915,152003
"기타자본",-54061,-54069,-53765,-53798
"기타포괄손익누계액",5838,3535,5751,4848
"이익잉여금(결손금)",220852,215611,216596,222961
"비지배주주지분",40735,40391,45870,46099
"영업활동으로인한현금흐름",9390,-8,14278,24538
"당기순손익",-19657,-1536,-1952,3215
"법인세비용차감전계속사업이익",954,636,5204,1464
"현금유출이없는비용등가산",47345,18565,19449,15079
"퇴직급여",1033,1049,1058,1106
"종업원급여",165,65,-9,-32
"주식보상비",0,0,0,0
"감가상각비",9340,9933,9946,10233
"무형자산상각비",754,819,571,766
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",263,0,20,70
"배당금지급",0,0,0,0
"금융부채관련손실",66,0,0,0
"사채상환손실",61,22,0,0
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",1062,833,1610,1691
"종속기업관련손실",4,0,0,20
"관계기업관련손익",3990,5,1524,70
"(현금유입이없는수익등차감)",15047,4271,9647,2058
"금융부채관련이익",239,0,557,0
"사채상환이익",0,0,0,8
"퇴직급여충당부채환입액",0,0,0,122
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",5600,610,793,217
"종속회사관련이익",8,30,0,26
"법인세수익",2687,353,181,-121
"영업활동으로인한자산부채변동(운전자본변동)",-3025,-12332,5091,8698
"자산의감소(증가)",3872,751,1896,-7066
"부채의증가(감소)",-7063,-13117,3231,15815
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",169,36,-36,-51
"*영업에서창출된현금흐름",10571,1062,18144,26399
"기타영업활동으로인한현금흐름",-1182,-1072,-3867,-1860
"이자수입",241,147,110,101
"이자지급(-)",-474,-563,-614,-523
"배당금수입",0,109,2148,0
"배당금지급(-)",0,0,0,0
"법인세환입",3,0,61,34
"법인세납부(-)",-955,-764,-5572,-1476
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-4648,-2126,3104,-25931
"투자활동으로인한현금유입액",51168,33484,42171,32316
"유동금융자산의감소",23066,30399,30974,28177
"장기금융상품의감소",8990,23,23,90
"매도가능금융자산의감소",0,9,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",19,42,68,33
"파생상품의변동",26,29,28,37
"기타비유동금융자산의감소",-1450,825,1344,444
"관계기업등지분관련투자자산의감소",2883,216,-39,30
"유형자산의감소",9713,284,8212,963
"무형자산의감소",17,20,66,16
"생물자산의감소",0,0,0,0
"투자부동산의감소",168,6,0,0
"기타투자활동으로인한현금유입액",7735,1631,1496,2527
"(투자활동으로인한현금유출액)",56057,35921,39465,58643
"유동금융자산의증가",38481,22792,28802,49830
"장기금융상품의증가",8514,149,39,83
"매도가능금융자산의증가",0,0,0,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",-53,69,64,78
"기타비유동금융자산의증가",-5857,632,2822,1161
"관계기업등지분관련투자자산의증가",5393,631,1193,586
"유형자산의증가",6413,4795,5293,6116
"무형자산의증가",892,311,159,214
"생물자산의증가",0,0,0,0
"투자부동산의증가",2145,2182,558,-275
"기타투자활동으로인한현금유출액",126,4358,533,851
"기타투자활동으로인한현금흐름",242,312,398,399
"재무활동으로인한현금흐름",-12449,-6132,383,3243
"재무활동으로인한현금유입액",14876,70407,17963,51244
"사채의증가",1677,2331,14785,10416
"차입금의증가",8362,67760,2719,40420
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",159,309,317,360
"기타부채의증가",0,0,0,0
"유상증자",187,0,45,10
"자기주식의처분",0,0,0,0
"주식매입선택권의행사",2,1,0,0
"자본구성항목의증가",65,0,100,0
"기타재무활동으로인한현금유입액",4423,7,-5,37
"(재무활동으로인한현금유출액)",25125,73859,12329,45796
"사채의감소",-7403,5688,2751,4762
"차입금의감소",19839,58682,1692,32274
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",8902,3039,2461,3617
"기타금융부채의감소",3092,5570,4908,5140
"기타부채의감소",-1,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",506,5,6,3
"자본구성항목의감소",103,0,6,10
"기타재무활동으로인한현금유출액",87,874,505,-10
"기타재무활동으로인한현금흐름",-2199,-2678,-5252,-2205
"영업투자재무활동기타현금흐름",12376,0,0,-143
"연결범위변동으로인한현금의증가",0,0,0,0
"환율변동효과",-219,267,36,-169
"현금및현금성자산의증가",4447,-7998,17805,1543
"기초현금및현금성자산",41303,39154,31154,48963
"기말현금및현금성자산",39154,31154,48963,50502
