"","X2017.12","X2018.12","X2019.12"
"단기차입금",6779,7696,8335
"유동성장기부채",2513,3510,1251
"유동금융부채",89,142,329
"매입채무및기타유동채무",10362,9493,11096
"유동종업원급여충당부채",481,495,469
"기타단기충당부채",90,188,187
"당기법인세부채",309,225,400
"계약부채",811,1007,1326
"반품(환불)부채",0,1,3
"배출부채",0,0,0
"기타유동부채",1371,916,840
"매각예정으로분류된처분자산집단에포함된부채",299,229,238
"비유동부채",9279,7957,9891
"사채",517,996,1208
"장기차입금",5562,3771,5215
"비유동금융부채",89,110,629
"장기매입채무및기타비유동채무",390,336,262
"비유동종업원급여충당부채",865,910,744
"기타장기충당부채",417,511,245
"이연법인세부채",1367,1278,1539
"장기당기법인세부채",0,0,0
"기타비유동부채",68,44,48
"기타금융업부채",0,0,0
"자본",34995,35543,38850
"지배기업주주지분",24342,22303,29403
"자본금",4962,5246,5764
"신종자본증권",0,0,0
"자본잉여금",18341,16040,17320
"기타자본",-1629,-1302,-1231
"기타포괄손익누계액",1695,1557,1783
"이익잉여금(결손금)",11403,13521,14593
"비지배주주지분",221,498,625
"영업활동으로인한현금흐름",2171,-1007,1598
"당기순손익",-2657,-1236,586
"법인세비용차감전계속사업이익",0,0,0
"현금유출이없는비용등가산",8133,6381,6527
"퇴직급여",553,545,506
"종업원급여",4,5,9
"주식보상비",8,22,12
"감가상각비",1673,1422,1563
"무형자산상각비",187,236,234
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",246,234,272
"배당금지급",0,0,0
"금융부채관련손실",2,16,9
"사채상환손실",34,3,38
"투자자산평가손실",0,18,6
"자산재평가손실",0,11,0
"지분법관련손실",181,181,37
"종속기업관련손실",8,1,31
"관계기업관련손익",24,31,438
"(현금유입이없는수익등차감)",1154,1738,2681
"금융부채관련이익",0,20,0
"사채상환이익",0,7,3
"퇴직급여충당부채환입액",0,0,7
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",9,0,0
"투자자산평가이익",23,2,6
"자산재평가이익",0,0,29
"지분법관련이익",38,59,948
"종속회사관련이익",2,488,9
"법인세수익",91,208,121
"영업활동으로인한자산부채변동(운전자본변동)",-1381,-3543,-2066
"자산의감소(증가)",848,-2439,-2166
"부채의증가(감소)",-2148,-1071,101
"정부보조금등의변동",2,0,0
"기타운전자본의변동",-82,-37,4
"*영업에서창출된현금흐름",2947,-136,2368
"기타영업활동으로인한현금흐름",-777,-868,-767
"이자수입",105,173,193
"이자지급(-)",-564,-629,-651
"배당금수입",17,27,34
"배당금지급(-)",0,-9,0
"법인세환입",50,27,12
"법인세납부(-)",-385,-460,-351
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-3102,-1589,-2412
"투자활동으로인한현금유입액",8370,9184,8711
"유동금융자산의감소",6146,5737,6821
"장기금융상품의감소",89,219,85
"매도가능금융자산의감소",206,33,123
"만기보유금융자산의감소",102,10,0
"장기대여금의감소",105,62,133
"파생상품의변동",10,6,0
"기타비유동금융자산의감소",837,867,297
"관계기업등지분관련투자자산의감소",55,1013,177
"유형자산의감소",129,180,272
"무형자산의감소",23,53,47
"생물자산의감소",0,0,0
"투자부동산의감소",234,77,104
"기타투자활동으로인한현금유입액",432,916,656
"(투자활동으로인한현금유출액)",11480,10768,11126
"유동금융자산의증가",6812,6201,6497
"장기금융상품의증가",332,367,75
"매도가능금융자산의증가",219,114,175
"만기보유금융자산의증가",1,0,0
"장기대여금의증가",289,60,69
"기타비유동금융자산의증가",739,1056,186
"관계기업등지분관련투자자산의증가",725,175,1153
"유형자산의증가",1548,1237,2266
"무형자산의증가",238,283,196
"생물자산의증가",49,53,28
"투자부동산의증가",64,195,0
"기타투자활동으로인한현금유출액",436,1021,474
"기타투자활동으로인한현금흐름",8,4,4
"재무활동으로인한현금흐름",1099,1277,2062
"재무활동으로인한현금유입액",8874,9650,17000
"사채의증가",929,1822,2373
"차입금의증가",6909,6446,13093
"미지급금의증가",4,0,0
"유동성장기부채의증가",0,209,0
"기타금융부채의증가",64,201,10
"기타부채의증가",100,1,0
"유상증자",708,749,1277
"자기주식의처분",39,30,106
"주식매입선택권의행사",0,0,0
"자본구성항목의증가",105,163,0
"기타재무활동으로인한현금유입액",16,29,139
"(재무활동으로인한현금유출액)",7438,8008,14616
"사채의감소",529,259,892
"차입금의감소",5926,6235,11883
"미지급금의감소",1,0,0
"유동성장기부채의감소",575,1318,1588
"기타금융부채의감소",18,16,161
"기타부채의감소",0,0,0
"유상감자",0,0,0
"자기주식의취득",24,176,22
"자본구성항목의감소",13,0,0
"기타재무활동으로인한현금유출액",355,2,69
"기타재무활동으로인한현금흐름",-335,-373,-322
"영업투자재무활동기타현금흐름",-33,0,0
"연결범위변동으로인한현금의증가",0,-90,-20
"환율변동효과",-110,-27,-12
"현금및현금성자산의증가",19,-1436,1214
"기초현금및현금성자산",5409,5465,4028
"기말현금및현금성자산",5429,4028,5243
