"","x","X2020.03","X2020.06","X2020.09"
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,1
"164",NA,-30,111,30
"165",NA,13,160,13
"166",NA,-43,-49,17
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,-25,149,12
"170",NA,-5,-3,-2
"171",NA,0,0,0
"172",NA,-5,-3,-2
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,0,0,NA
"176",NA,NA,NA,0
"177",NA,NA,NA,NA
"178",NA,10,-1,-17
"179",NA,40,-6,67
"180",NA,5,-5,1
"181",NA,17,6,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,24,-7,64
"185",NA,NA,NA,NA
"186",NA,-6,NA,NA
"187",NA,NA,NA,NA
"188",NA,0,NA,0
"189",NA,NA,NA,3
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,NA,NA,0
"193",NA,30,-5,85
"194",NA,NA,1,NA
"195",NA,-1,5,1
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,20,-3,77
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,1,2,1
"202",NA,1,0,0
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,9,-9,5
"206",NA,NA,NA,NA
"207",NA,3,-14,-25
"208",NA,51,223,75
"209",NA,NA,70,NA
"210",NA,51,153,47
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,0,28
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,49,237,100
"221",NA,NA,NA,NA
"222",NA,24,140,92
"223",NA,NA,NA,NA
"224",NA,33,-33,5
"225",NA,-8,130,NA
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,1,-1,3
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,4,-2,-1
"235",NA,-15,129,-34
"236",NA,30,15,145
"237",NA,15,144,111
