"","x","X2020.03","X2020.06","X2020.09"
"137",NA,118,101,104
"138",NA,5,6,6
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,3,1
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,45,4,12
"152",NA,NA,NA,NA
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,0,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,NA
"164",NA,-263,182,130
"165",NA,54,838,-563
"166",NA,-317,-656,692
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,-100,285,245
"170",NA,-6,1,27
"171",NA,NA,NA,NA
"172",NA,NA,NA,NA
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,NA,1,27
"176",NA,-6,NA,NA
"177",NA,NA,NA,NA
"178",NA,45,-220,-215
"179",NA,90,30,54
"180",NA,NA,NA,NA
"181",NA,NA,NA,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,0,20,16
"187",NA,NA,NA,NA
"188",NA,91,10,38
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,NA,NA,NA
"193",NA,47,253,268
"194",NA,NA,NA,NA
"195",NA,NA,NA,NA
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,NA,NA
"199",NA,7,15,8
"200",NA,NA,NA,NA
"201",NA,37,233,256
"202",NA,3,5,5
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,NA,NA,NA
"206",NA,2,3,0
"207",NA,110,-106,-12
"208",NA,1532,111,122
"209",NA,NA,NA,NA
"210",NA,102,111,122
"211",NA,NA,NA,NA
"212",NA,1430,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,1392,190,111
"221",NA,NA,NA,NA
"222",NA,-447,182,80
"223",NA,NA,NA,NA
"224",NA,1804,NA,NA
"225",NA,34,8,31
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,-31,-27,-23
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,NA,-5
"235",NA,50,-40,41
"236",NA,51,98,58
"237",NA,98,58,99
