"","x","X2019.12","X2020.03","X2020.06"
"102",NA,NA,NA,NA
"103",NA,NA,NA,NA
"104",NA,NA,NA,0
"105",NA,NA,NA,NA
"106",NA,6,14,8
"107",NA,NA,NA,NA
"108",NA,5,3,2
"109",NA,NA,NA,NA
"110",NA,122,63,53
"111",NA,32,NA,NA
"112",NA,60,48,50
"113",NA,30,15,4
"114",NA,NA,NA,NA
"115",NA,NA,NA,NA
"116",NA,NA,NA,NA
"117",NA,NA,NA,NA
"118",NA,NA,NA,NA
"119",NA,NA,NA,NA
"120",NA,NA,NA,NA
"121",NA,145,164,168
"122",NA,145,164,168
"123",NA,46,46,48
"124",NA,NA,NA,NA
"125",NA,125,125,139
"126",NA,NA,NA,NA
"127",NA,-1,-1,-1
"128",NA,-26,-6,-18
"129",NA,0,0,0
"130",NA,-9,9,4
"131",NA,-2,19,-12
"132",NA,NA,NA,NA
"133",NA,10,5,6
"134",NA,NA,NA,NA
"135",NA,NA,NA,NA
"136",NA,NA,NA,NA
"137",NA,2,3,3
"138",NA,0,0,0
"139",NA,NA,NA,NA
"140",NA,NA,NA,NA
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",NA,NA,NA,NA
"144",NA,NA,NA,NA
"145",NA,NA,NA,NA
"146",NA,NA,NA,NA
"147",NA,NA,NA,NA
"148",NA,NA,NA,NA
"149",NA,NA,NA,NA
"150",NA,NA,NA,NA
"151",NA,11,-3,-1
"152",NA,3,-2,-1
"153",NA,NA,NA,NA
"154",NA,NA,NA,NA
"155",NA,NA,NA,NA
"156",NA,NA,NA,NA
"157",NA,NA,NA,NA
"158",NA,NA,NA,NA
"159",NA,NA,NA,NA
"160",NA,NA,NA,NA
"161",NA,NA,NA,NA
"162",NA,NA,NA,NA
"163",NA,NA,NA,3
"164",NA,-4,-21,17
"165",NA,-4,-12,14
"166",NA,0,-9,2
"167",NA,NA,NA,NA
"168",NA,NA,NA,NA
"169",NA,-6,6,12
"170",NA,-3,2,-8
"171",NA,0,0,0
"172",NA,-2,2,-8
"173",NA,NA,NA,NA
"174",NA,NA,NA,NA
"175",NA,NA,NA,NA
"176",NA,0,0,0
"177",NA,NA,NA,NA
"178",NA,1,1,-2
"179",NA,3,2,0
"180",NA,0,0,0
"181",NA,3,2,NA
"182",NA,NA,NA,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,NA,0,0
"187",NA,NA,NA,NA
"188",NA,1,NA,NA
"189",NA,NA,NA,NA
"190",NA,NA,NA,NA
"191",NA,NA,NA,NA
"192",NA,NA,NA,0
"193",NA,2,1,2
"194",NA,0,0,0
"195",NA,1,1,1
"196",NA,NA,NA,NA
"197",NA,NA,NA,NA
"198",NA,NA,NA,NA
"199",NA,0,0,0
"200",NA,NA,NA,NA
"201",NA,2,0,2
"202",NA,NA,NA,NA
"203",NA,NA,NA,NA
"204",NA,NA,NA,NA
"205",NA,NA,0,0
"206",NA,NA,NA,NA
"207",NA,-6,-8,9
"208",NA,NA,7,4
"209",NA,NA,NA,NA
"210",NA,NA,7,4
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,NA,NA,NA
"217",NA,NA,NA,NA
"218",NA,NA,NA,NA
"219",NA,NA,NA,NA
"220",NA,6,15,-5
"221",NA,NA,NA,0
"222",NA,6,14,-6
"223",NA,NA,NA,NA
"224",NA,0,0,0
"225",NA,NA,2,1
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,NA,NA,NA
"231",NA,NA,NA,NA
"232",NA,NA,NA,NA
"233",NA,NA,NA,NA
"234",NA,0,0,0
"235",NA,-14,1,10
"236",NA,20,6,7
"237",NA,6,7,18
