"","x","X2020.03","X2020.06","X2020.09"
"158",NA,NA,NA,NA
"159",NA,3,-7,3
"160",NA,-263,21,174
"161",NA,-282,420,169
"162",NA,19,-399,5
"163",NA,NA,NA,NA
"164",NA,NA,NA,NA
"165",NA,-212,24,170
"166",NA,0,0,0
"167",NA,0,0,0
"168",NA,0,-1,0
"169",NA,NA,NA,NA
"170",NA,NA,NA,NA
"171",NA,-1,0,NA
"172",NA,NA,NA,0
"173",NA,NA,NA,NA
"174",NA,-8,70,25
"175",NA,4,74,31
"176",NA,1,73,30
"177",NA,2,NA,NA
"178",NA,NA,NA,NA
"179",NA,NA,NA,NA
"180",NA,NA,NA,NA
"181",NA,NA,NA,NA
"182",NA,0,0,NA
"183",NA,NA,NA,NA
"184",NA,NA,NA,NA
"185",NA,NA,NA,NA
"186",NA,NA,NA,NA
"187",NA,NA,NA,NA
"188",NA,0,0,1
"189",NA,12,3,6
"190",NA,4,0,NA
"191",NA,NA,NA,4
"192",NA,NA,NA,NA
"193",NA,NA,NA,NA
"194",NA,NA,NA,NA
"195",NA,0,0,NA
"196",NA,NA,NA,NA
"197",NA,8,3,1
"198",NA,NA,0,0
"199",NA,NA,NA,NA
"200",NA,NA,NA,NA
"201",NA,0,0,1
"202",NA,NA,NA,NA
"203",NA,60,-60,0
"204",NA,99,36,NA
"205",NA,NA,NA,NA
"206",NA,99,36,NA
"207",NA,NA,NA,NA
"208",NA,NA,NA,NA
"209",NA,NA,NA,NA
"210",NA,NA,NA,NA
"211",NA,NA,NA,NA
"212",NA,NA,NA,NA
"213",NA,NA,NA,NA
"214",NA,NA,NA,NA
"215",NA,NA,NA,NA
"216",NA,39,96,0
"217",NA,NA,NA,NA
"218",NA,39,96,NA
"219",NA,NA,NA,NA
"220",NA,NA,NA,NA
"221",NA,NA,NA,0
"222",NA,NA,NA,NA
"223",NA,NA,NA,NA
"224",NA,NA,NA,NA
"225",NA,NA,NA,NA
"226",NA,NA,NA,NA
"227",NA,NA,NA,NA
"228",NA,NA,NA,NA
"229",NA,NA,NA,NA
"230",NA,0,0,0
"231",NA,-160,34,195
"232",NA,193,33,67
"233",NA,33,67,262
