"","X2019.12","X2020.03","X2020.06","X2020.09"
"매입채무및기타유동채무",28015,24785,22129,22915
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",274,304,386,364
"당기법인세부채",422,928,1226,1669
"계약부채",43,0,4,54
"반품(환불)부채",40,38,53,49
"배출부채",0,0,0,0
"기타유동부채",1424,1798,1836,1844
"매각예정으로분류된처분자산집단에포함된부채",2708,0,0,0
"비유동부채",32993,56774,57472,57332
"사채",14810,11713,13227,13230
"장기차입금",5947,26182,26035,26122
"비유동금융부채",3872,4927,2742,2957
"장기매입채무및기타비유동채무",487,1292,1707,1553
"비유동종업원급여충당부채",1094,5785,5576,5793
"기타장기충당부채",138,450,410,466
"이연법인세부채",6613,6400,7747,7181
"장기당기법인세부채",0,0,0,0
"기타비유동부채",27,25,27,27
"기타금융업부채",0,0,0,0
"자본",95534,106340,110234,109709
"지배기업주주지분",85523,82722,86834,86676
"자본금",4091,3929,4096,4127
"신종자본증권",0,0,0,0
"자본잉여금",18812,27894,28092,28255
"기타자본",-12541,-12229,-12268,-12391
"기타포괄손익누계액",-1123,-1077,-1130,-1216
"이익잉여금(결손금)",80990,77939,81833,81704
"비지배주주지분",5306,9881,9610,9236
"영업활동으로인한현금흐름",2302,2163,3576,3626
"당기순손익",-1008,-2591,3696,-707
"법인세비용차감전계속사업이익",224,135,56,543
"현금유출이없는비용등가산",3897,10058,871,4454
"퇴직급여",338,286,321,335
"종업원급여",67,22,19,24
"주식보상비",0,0,0,0
"감가상각비",1660,2142,2201,2085
"무형자산상각비",41,161,103,225
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",15,16,-3,-5
"배당금지급",0,0,0,0
"금융부채관련손실",1,178,120,11
"사채상환손실",1,1,1,16
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",1959,11,12,3
"종속기업관련손실",0,0,0,0
"관계기업관련손익",989,0,0,0
"(현금유입이없는수익등차감)",1026,3737,792,642
"금융부채관련이익",12,0,0,0
"사채상환이익",11,0,3,1
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",249,1288,124,197
"종속회사관련이익",0,0,0,0
"법인세수익",-292,1100,-1067,-1
"영업활동으로인한자산부채변동(운전자본변동)",750,-633,-580,456
"자산의감소(증가)",1074,-193,982,451
"부채의증가(감소)",-241,-393,-1651,34
"정부보조금등의변동",-4,0,-2,-1
"기타운전자본의변동",-79,-47,90,-29
"*영업에서창출된현금흐름",2831,3233,3253,4108
"기타영업활동으로인한현금흐름",-529,-1071,324,-480
"이자수입",63,64,39,11
"이자지급(-)",-338,-260,-230,-201
"배당금수입",36,2,162,-11
"배당금지급(-)",0,0,0,0
"법인세환입",-22,26,305,-109
"법인세납부(-)",-269,-434,45,-173
"중단영업관련현금흐름",0,-471,3,0
"투자활동으로인한현금흐름",-1033,-3745,970,670
"투자활동으로인한현금유입액",7405,3770,2569,6249
"유동금융자산의감소",6632,1865,1429,2621
"장기금융상품의감소",98,36,4,21
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",151,24,316,91
"파생상품의변동",3,1,-1,24
"기타비유동금융자산의감소",-432,502,257,334
"관계기업등지분관련투자자산의감소",28,21,0,51
"유형자산의감소",134,120,50,199
"무형자산의감소",-11,17,16,2
"생물자산의감소",0,0,0,0
"투자부동산의감소",10,6,21,1589
"기타투자활동으로인한현금유입액",786,1177,475,1311
"(투자활동으로인한현금유출액)",8512,7579,2042,5625
"유동금융자산의증가",5445,4410,-530,3845
"장기금융상품의증가",44,79,0,47
"매도가능금융자산의증가",0,0,0,10
"만기보유금융자산의증가",0,0,5,2
"장기대여금의증가",339,31,308,55
"기타비유동금융자산의증가",-656,484,625,159
"관계기업등지분관련투자자산의증가",4,9,2,73
"유형자산의증가",2578,2053,1573,1371
"무형자산의증가",2,76,-8,29
"생물자산의증가",0,0,0,0
"투자부동산의증가",5,2,2,0
"기타투자활동으로인한현금유출액",750,430,63,39
"기타투자활동으로인한현금흐름",73,62,440,47
"재무활동으로인한현금흐름",-1431,826,357,-6011
"재무활동으로인한현금유입액",8265,8023,11118,2590
"사채의증가",1047,0,1795,196
"차입금의증가",7198,8018,9293,2303
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",3,0,1,0
"기타부채의증가",0,0,0,0
"유상증자",187,0,0,0
"자기주식의처분",0,0,23,0
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",-174,3,6,83
"기타재무활동으로인한현금유입액",3,1,-1,8
"(재무활동으로인한현금유출액)",9464,6695,9552,8229
"사채의감소",137,21,25,2414
"차입금의감소",7755,3765,8063,4952
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",1392,153,1218,535
"기타금융부채의감소",208,162,170,159
"기타부채의감소",0,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",3,60,47,131
"자본구성항목의감소",0,0,1,0
"기타재무활동으로인한현금유출액",-28,2529,25,35
"기타재무활동으로인한현금흐름",-232,-501,-1206,-373
"영업투자재무활동기타현금흐름",0,0,0,0
"연결범위변동으로인한현금의증가",-2501,8,0,0
"환율변동효과",-75,262,-171,18
"현금및현금성자산의증가",-2746,-487,4728,-1701
"기초현금및현금성자산",11280,13536,13050,17800
"기말현금및현금성자산",8532,13050,17754,16102
