"","X2019.12","X2020.03","X2020.06","X2020.09"
"자산평가손실",0,0,0,0
"자산손상차손",2784,62,417,513
"기타대손상각비",-55,8,44,22
"충당부채전입액",0,0,0,0
"종속기업,공동지배기업및관계기업관련손익",-6945,-866,-1752,145
"지분법손익",-6898,-854,-1757,144
"종속기업,공동지배기업및관계기업투자주식처분손익",0,0,0,0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0,0,0,0
"세전계속사업이익",-7437,16517,5469,11752
"법인세비용",136,3802,1750,2226
"계속영업이익",-7577,12716,3719,9523
"중단영업이익",9,7,-3,0
"당기순이익",-7569,12722,3716,9523
"지배주주순이익",-7610,12033,3191,8946
"비지배주주순이익",226,604,181,319
"자산",567509,577668,572394,625083
"유동자산",248087,257152,252297,303007
"재고자산",70876,75547,73677,87787
"유동생물자산",0,0,0,0
"유동금융자산",10184,12219,11377,11180
"매출채권및기타유동채권",87925,89027,80385,103407
"당기법인세자산",1558,1407,2095,1647
"계약자산",6763,7003,6884,6366
"반품(환불)자산",139,139,136,139
"배출권",0,0,0,0
"기타유동자산",14547,14674,13725,15492
"현금및현금성자산",55751,56868,63833,76443
"매각예정비유동자산및처분자산집단",339,273,184,544
"비유동자산",319422,320518,320098,322079
"유형자산",187210,187821,188265,188303
"무형자산",30724,32163,32351,32143
"비유동생물자산",0,0,0,0
"투자부동산",2906,2760,2718,2778
"장기금융자산",6585,5895,6534,6964
"관계기업등지분관련투자자산",51442,50588,48575,48913
"장기매출채권및기타비유동채권",4196,5102,6565,4971
"이연법인세자산",18020,17206,17099,17503
"장기당기법인세자산",0,0,0,0
"기타비유동자산",16283,16747,15829,18267
"기타금융업자산",0,0,0,0
"부채",336468,335742,327983,373149
"유동부채",220256,216621,208274,251057
"단기사채",619,1060,492,10002
"단기차입금",17614,20117,18253,18362
"유동성장기부채",14987,14044,15823,6427
"유동금융부채",3760,4154,4312,4317
"매입채무및기타유동채무",147457,119858,108553,142734
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",8923,7954,7523,9210
"당기법인세부채",3750,5056,4835,3341
"계약부채",12654,13529,14270,17505
"반품(환불)부채",1363,1454,1379,1508
"배출부채",0,0,0,0
"기타유동부채",9125,29389,32827,37657
"매각예정으로분류된처분자산집단에포함된부채",0,0,0,0
"비유동부채",116210,119117,119710,122090
"사채",49452,49403,47444,50345
"장기차입금",40751,42323,42975,41848
"비유동금융부채",8622,9185,9860,9969
"장기매입채무및기타비유동채무",2655,364,327,180
"비유동종업원급여충당부채",6996,8094,9571,10919
"기타장기충당부채",3826,3896,4026,3416
"이연법인세부채",2149,2147,2067,2016
"장기당기법인세부채",0,0,0,0
"기타비유동부채",1483,2642,2654,2875
"기타금융업부채",0,0,0,0
"자본",231041,241925,244412,251937
"지배기업주주지분",200511,210585,212914,220365
"자본금",13769,13795,13804,13911
"신종자본증권",0,0,0,0
"자본잉여금",45283,45402,45677,45787
"기타자본",-10798,-10736,-11183,-11122
"기타포괄손익누계액",-13371,-13327,-13693,-15220
"이익잉여금(결손금)",174081,183812,186967,195926
"비지배주주지분",22076,22979,22840,22652
"영업활동으로인한현금흐름",16130,4457,18901,19635
"당기순손익",-7734,12474,3365,9241
"법인세비용차감전계속사업이익",267,278,436,378
"현금유출이없는비용등가산",26899,19583,16852,19057
"퇴직급여",1312,1237,1254,1383
"종업원급여",16,8,0,-3
"주식보상비",0,3,2,1
"감가상각비",6709,7454,7582,7639
"무형자산상각비",1259,1130,1126,1189
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",281,0,5,131
"배출부채전입액",0,0,0,0
"기타의대손상각비",-53,7,45,22
"배당금지급",0,0,0,0
"금융부채관련손실",1,0,0,0
"사채상환손실",0,0,0,0
"투자자산평가손실",0,1,-1,0
"자산재평가손실",0,0,0,0
"지분법관련손실",6941,903,1892,-65
"종속기업관련손실",0,0,0,0
"관계기업관련손익",39,11,58,0
"(현금유입이없는수익등차감)",368,7640,280,1316
"금융부채관련이익",0,0,0,0
"사채상환이익",0,0,0,0
"퇴직급여충당부채환입액",0,0,4,-3
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",0,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",97,53,128,84
"종속회사관련이익",1,0,0,0
"법인세수익",39,11,12,-8
"영업활동으로인한자산부채변동(운전자본변동)",-557,-17817,1859,-3110
"자산의감소(증가)",11132,-6126,8203,-42767
"부채의증가(감소)",-12217,-11206,-6780,40055
"정부보조금등의변동",0,0,0,-1
"기타운전자본의변동",528,-481,435,-396
"*영업에서창출된현금흐름",18507,6882,22228,24249
"기타영업활동으로인한현금흐름",-2376,-2421,-3328,-4612
"이자수입",391,376,291,242
"이자지급(-)",-1069,-1076,-1054,-999
"배당금수입",0,5,13,3
"배당금지급(-)",0,0,0,0
"법인세환입",0,1,-1,0
"법인세납부(-)",-1695,-1728,-2579,-3857
"중단영업관련현금흐름",0,0,-1,0
"투자활동으로인한현금흐름",-8164,-4995,-6647,-8258
"투자활동으로인한현금유입액",2164,11506,4337,6561
"유동금융자산의감소",-3693,2213,1257,3432
"장기금융상품의감소",7798,16,58,62
"매도가능금융자산의감소",-46,0,0,0
"만기보유금융자산의감소",0,0,0,3
"장기대여금의감소",742,212,216,94
"파생상품의변동",0,1,-1,0
"기타비유동금융자산의감소",-5379,1734,1832,1522
"관계기업등지분관련투자자산의감소",452,6448,248,725
"유형자산의감소",1635,427,400,341
"무형자산의감소",42,19,23,6
"생물자산의감소",0,0,0,0
"투자부동산의감소",-14,12,14,12
"기타투자활동으로인한현금유입액",629,422,286,366
"(투자활동으로인한현금유출액)",10256,16518,11113,14831
"유동금융자산의증가",-4361,3026,531,3624
"장기금융상품의증가",7657,221,43,15
"매도가능금융자산의증가",15,0,0,4
"만기보유금융자산의증가",0,0,0,20
"장기대여금의증가",686,139,100,54
"기타비유동금융자산의증가",-5275,1687,2212,1401
"관계기업등지분관련투자자산의증가",614,193,109,75
"유형자산의증가",7449,8011,6473,9026
"무형자산의증가",1138,2513,1331,9
"생물자산의증가",0,0,0,0
"투자부동산의증가",111,31,53,77
"기타투자활동으로인한현금유출액",2219,693,262,528
"기타투자활동으로인한현금흐름",-70,15,131,9
"재무활동으로인한현금흐름",-5211,1045,-5100,1469
"재무활동으로인한현금유입액",938,11184,8118,7886
"사채의증가",136,672,240,-24
"차입금의증가",-651,10307,7778,7558
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",-19,7,16,25
"기타부채의증가",0,0,0,0
"유상증자",1325,4,-4,170
"자기주식의처분",-1,16,4,63
"주식매입선택권의행사",1,177,84,43
"자본구성항목의증가",147,0,0,0
"기타재무활동으로인한현금유입액",1,0,1,55
"(재무활동으로인한현금유출액)",5331,9949,10694,6191
"사채의감소",104,60,21,41
"차입금의감소",4130,8798,9114,4931
"미지급금의감소",0,0,2,0
"유동성장기부채의감소",416,69,49,106
"기타금융부채의감소",684,916,1114,1053
"기타부채의감소",0,1,0,0
"유상감자",0,0,0,0
"자기주식의취득",10,95,373,18
"자본구성항목의감소",0,0,0,1
"기타재무활동으로인한현금유출액",-14,10,26,42
"기타재무활동으로인한현금흐름",-820,-188,-2518,-230
"영업투자재무활동기타현금흐름",0,0,0,0
"연결범위변동으로인한현금의증가",0,0,-1,0
"환율변동효과",-970,609,-195,-227
"현금및현금성자산의증가",1791,1116,6960,12619
"기초현금및현금성자산",53967,55751,56868,63833
"기말현금및현금성자산",55751,56868,63833,76443
