"","X2019.12","X2020.03","X2020.06","X2020.09"
"무형자산",3357,3308,3173,2864
"비유동생물자산",0,0,0,0
"투자부동산",432,432,424,447
"장기금융자산",9953,3815,3773,3824
"관계기업등지분관련투자자산",929,914,1286,1404
"장기매출채권및기타비유동채권",1536,1137,1334,1402
"이연법인세자산",943,971,887,894
"장기당기법인세자산",0,0,0,0
"기타비유동자산",4045,10076,9778,9975
"기타금융업자산",0,0,0,0
"부채",66294,65483,62816,56728
"유동부채",44597,42868,41820,38292
"단기사채",467,588,418,167
"단기차입금",9006,10046,8391,7793
"유동성장기부채",11153,7937,9171,9037
"유동금융부채",516,896,1300,799
"매입채무및기타유동채무",10844,9227,9185,8683
"유동종업원급여충당부채",3,2,4,4
"기타단기충당부채",1824,1903,953,709
"당기법인세부채",1048,796,438,316
"계약부채",9142,10816,11284,10040
"반품(환불)부채",2,0,0,0
"배출부채",0,0,0,0
"기타유동부채",585,659,674,746
"매각예정으로분류된처분자산집단에포함된부채",8,0,0,0
"비유동부채",21697,22614,20995,18434
"사채",7644,8097,7870,4957
"장기차입금",7662,7827,6554,6558
"비유동금융부채",3176,3185,2989,3089
"장기매입채무및기타비유동채무",310,216,235,416
"비유동종업원급여충당부채",943,1039,1131,1244
"기타장기충당부채",1327,937,924,900
"이연법인세부채",457,1242,1223,1220
"장기당기법인세부채",0,0,0,0
"기타비유동부채",177,73,69,52
"기타금융업부채",0,0,0,0
"자본",32683,34976,35170,38498
"지배기업주주지분",28429,30682,31299,34715
"자본금",6139,6146,6156,7440
"신종자본증권",1503,1503,1503,1503
"자본잉여금",8633,8637,8760,9859
"기타자본",-1648,-1698,-1699,-1162
"기타포괄손익누계액",-191,2497,2513,2553
"이익잉여금(결손금)",14201,13797,14270,14750
"비지배주주지분",4049,4096,3666,3555
"영업활동으로인한현금흐름",531,1900,2894,-2393
"당기순손익",-2244,250,534,505
"법인세비용차감전계속사업이익",0,0,0,0
"현금유출이없는비용등가산",4805,2794,2689,754
"퇴직급여",207,88,115,125
"종업원급여",23,7,3,3
"주식보상비",4,2,1,-1
"감가상각비",1284,353,1180,763
"무형자산상각비",188,65,75,125
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",26,2,21,8
"배당금지급",0,0,0,0
"금융부채관련손실",0,0,0,0
"사채상환손실",1,0,0,2
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",14,2,5,44
"종속기업관련손실",0,0,0,0
"관계기업관련손익",49,0,3,0
"(현금유입이없는수익등차감)",124,531,614,82
"금융부채관련이익",0,0,1,0
"사채상환이익",0,0,1,2
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,9,2
"투자자산평가이익",0,0,0,0
"자산재평가이익",-1,0,0,0
"지분법관련이익",-11,7,55,4
"종속회사관련이익",0,0,108,-108
"법인세수익",-8,3,-3,19
"영업활동으로인한자산부채변동(운전자본변동)",-1535,-8,1065,-3158
"자산의감소(증가)",-3337,926,-71,-1396
"부채의증가(감소)",1658,-936,1070,-1732
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",149,3,67,-30
"*영업에서창출된현금흐름",906,2508,3674,-1980
"기타영업활동으로인한현금흐름",-375,-607,-780,-412
"이자수입",70,61,36,39
"이자지급(-)",-376,-322,-258,-205
"배당금수입",7,19,6,5
"배당금지급(-)",0,0,0,0
"법인세환입",0,1,8,-1
"법인세납부(-)",-75,-366,-574,-250
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-712,-260,656,1837
"투자활동으로인한현금유입액",2318,5268,6191,5218
"유동금융자산의감소",1882,3592,1647,2487
"장기금융상품의감소",3,4,2,0
"매도가능금융자산의감소",13,2,1,7
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",6,2,0,31
"파생상품의변동",281,1315,1609,486
"기타비유동금융자산의감소",27,164,900,1281
"관계기업등지분관련투자자산의감소",14,8,761,14
"유형자산의감소",36,26,50,25
"무형자산의감소",-16,9,1,13
"생물자산의감소",0,0,0,0
"투자부동산의감소",2,0,0,0
"기타투자활동으로인한현금유입액",69,146,1219,871
"(투자활동으로인한현금유출액)",3027,5532,5538,3383
"유동금융자산의증가",1790,2899,2078,1697
"장기금융상품의증가",33,8,5,62
"매도가능금융자산의증가",11,42,24,-12
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",10,5,1,6
"기타비유동금융자산의증가",59,228,1289,424
"관계기업등지분관련투자자산의증가",126,0,79,185
"유형자산의증가",529,453,460,447
"무형자산의증가",11,66,51,67
"생물자산의증가",0,0,0,0
"투자부동산의증가",1,0,0,27
"기타투자활동으로인한현금유출액",369,85,86,59
"기타투자활동으로인한현금흐름",-1,1,2,2
"재무활동으로인한현금흐름",1135,-1820,-1083,-1564
"재무활동으로인한현금유입액",7760,7758,7867,6097
"사채의증가",150,693,2540,1607
"차입금의증가",6079,7027,5311,3734
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",1,0,0,18
"기타부채의증가",0,0,0,0
"유상증자",8,9,13,-3
"자기주식의처분",4,29,0,723
"주식매입선택권의행사",0,0,0,4
"자본구성항목의증가",0,0,4,17
"기타재무활동으로인한현금유입액",1519,0,0,0
"(재무활동으로인한현금유출액)",6624,9520,8316,7638
"사채의감소",77,821,38,563
"차입금의감소",4704,5258,6070,5398
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",1579,3218,2031,1373
"기타금융부채의감소",92,128,168,-107
"기타부채의감소",-2,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",1,80,20,163
"자본구성항목의감소",106,13,-13,0
"기타재무활동으로인한현금유출액",64,0,1,250
"기타재무활동으로인한현금흐름",-2,-59,-633,-23
"영업투자재무활동기타현금흐름",-1,0,0,0
"연결범위변동으로인한현금의증가",0,0,0,1
"환율변동효과",-54,41,-43,-43
"현금및현금성자산의증가",894,-140,2421,-2165
"기초현금및현금성자산",7682,8515,8373,10844
"기말현금및현금성자산",8579,8373,10796,8678
