"","X2019.12","X2020.03","X2020.06","X2020.09"
"재고자산",1393,1378,1369,1358
"유동생물자산",0,0,0,0
"유동금융자산",4429,4247,3552,3384
"매출채권및기타유동채권",4596,3936,3846,4102
"당기법인세자산",5,8,2,7
"계약자산",189,234,311,342
"반품(환불)자산",25,26,31,35
"배출권",0,0,0,0
"기타유동자산",2413,2125,2110,2201
"현금및현금성자산",4660,4345,3727,3853
"매각예정비유동자산및처분자산집단",17456,0,112,31
"비유동자산",23828,24771,24691,24481
"유형자산",8184,8198,8010,8038
"무형자산",3861,4541,4266,4332
"비유동생물자산",0,0,0,0
"투자부동산",2288,2392,2303,2288
"장기금융자산",2901,2932,2817,2757
"관계기업등지분관련투자자산",818,792,1144,1159
"장기매출채권및기타비유동채권",1413,1470,1508,1483
"이연법인세자산",1116,1238,1262,1244
"장기당기법인세자산",0,0,0,0
"기타비유동자산",3118,3069,3260,3076
"기타금융업자산",0,0,0,0
"부채",32474,15885,15012,14404
"유동부채",28990,11795,11282,10821
"단기사채",783,495,1053,546
"단기차입금",1900,1918,1961,2029
"유동성장기부채",15581,210,207,178
"유동금융부채",929,852,985,1167
"매입채무및기타유동채무",3491,3811,3003,3025
"유동종업원급여충당부채",16,16,17,18
"기타단기충당부채",416,403,378,397
"당기법인세부채",471,335,194,216
"계약부채",770,665,596,517
"반품(환불)부채",152,181,217,246
"배출부채",0,0,0,30
"기타유동부채",4462,2893,2649,2428
"매각예정으로분류된처분자산집단에포함된부채",0,0,3,4
"비유동부채",3487,4089,3724,3581
"사채",59,660,0,0
"장기차입금",266,270,268,212
"비유동금융부채",1624,1638,1769,1644
"장기매입채무및기타비유동채무",643,651,614,616
"비유동종업원급여충당부채",649,630,714,774
"기타장기충당부채",108,109,196,158
"이연법인세부채",98,89,127,137
"장기당기법인세부채",0,0,0,0
"기타비유동부채",21,34,27,26
"기타금융업부채",0,0,0,0
"자본",26516,25187,24735,25393
"지배기업주주지분",24235,22850,22482,22996
"자본금",2390,2391,2312,2360
"신종자본증권",0,0,0,0
"자본잉여금",11007,9422,9476,9650
"기타자본",-2762,-2805,-3236,-3145
"기타포괄손익누계액",217,49,23,7
"이익잉여금(결손금)",14886,15257,15356,15641
"비지배주주지분",781,875,803,883
"영업활동으로인한현금흐름",985,433,713,315
"당기순손익",-1840,-283,111,378
"법인세비용차감전계속사업이익",36,46,62,84
"현금유출이없는비용등가산",4517,1396,1173,1188
"퇴직급여",131,129,141,132
"종업원급여",6,3,-2,1
"주식보상비",3,3,4,4
"감가상각비",578,567,597,594
"무형자산상각비",152,152,162,159
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",32,4,26,3
"배당금지급",0,0,0,0
"금융부채관련손실",0,0,0,0
"사채상환손실",119,0,0,0
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",45,42,-1,-1
"종속기업관련손실",2,2,-2,2
"관계기업관련손익",50,0,0,14
"(현금유입이없는수익등차감)",1278,356,192,178
"금융부채관련이익",0,0,0,5
"사채상환이익",2,112,8,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",10,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",42,6,10,16
"종속회사관련이익",0,15,-1,0
"법인세수익",411,46,39,12
"영업활동으로인한자산부채변동(운전자본변동)",-361,-200,-234,-1046
"자산의감소(증가)",-707,615,-14,-742
"부채의증가(감소)",340,-812,-225,-304
"정부보조금등의변동",0,0,0,0
"기타운전자본의변동",6,-4,3,-2
"*영업에서창출된현금흐름",1072,599,913,423
"기타영업활동으로인한현금흐름",-86,-164,-201,-112
"이자수입",30,41,24,15
"이자지급(-)",-35,-18,-25,-18
"배당금수입",8,23,37,1
"배당금지급(-)",0,0,0,0
"법인세환입",0,0,3,-2
"법인세납부(-)",-89,-213,-241,-107
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",904,15160,344,12
"투자활동으로인한현금유입액",3455,17693,1958,1712
"유동금융자산의감소",1499,1182,1556,921
"장기금융상품의감소",51,118,46,49
"매도가능금융자산의감소",-17,2,8,6
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",16,4,7,5
"파생상품의변동",0,0,0,0
"기타비유동금융자산의감소",-24,601,105,374
"관계기업등지분관련투자자산의감소",28,57,52,43
"유형자산의감소",41,2,22,7
"무형자산의감소",0,8,17,0
"생물자산의감소",0,0,0,0
"투자부동산의감소",9,0,0,84
"기타투자활동으로인한현금유입액",1851,15717,134,221
"(투자활동으로인한현금유출액)",2701,2539,1615,1699
"유동금융자산의증가",1239,1324,965,811
"장기금융상품의증가",168,229,5,15
"매도가능금융자산의증가",-19,11,6,10
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",8,6,22,6
"기타비유동금융자산의증가",215,324,-7,241
"관계기업등지분관련투자자산의증가",-13,29,211,31
"유형자산의증가",236,249,125,239
"무형자산의증가",203,187,166,230
"생물자산의증가",0,0,0,0
"투자부동산의증가",0,0,0,0
"기타투자활동으로인한현금유출액",668,180,120,104
"기타투자활동으로인한현금흐름",148,5,3,1
"재무활동으로인한현금흐름",-417,-15922,-1674,-199
"재무활동으로인한현금유입액",490,895,224,892
"사채의증가",80,600,0,0
"차입금의증가",414,280,194,448
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",0,0,0,0
"기타금융부채의증가",2,0,0,199
"기타부채의증가",0,0,0,0
"유상증자",859,0,3,4
"자기주식의처분",0,6,0,148
"주식매입선택권의행사",0,2,3,3
"자본구성항목의증가",0,0,0,59
"기타재무활동으로인한현금유입액",-865,7,24,32
"(재무활동으로인한현금유출액)",766,16681,1045,950
"사채의감소",0,5873,0,-5213
"차입금의감소",363,299,173,446
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",281,10155,-65,5273
"기타금융부채의감소",84,265,407,343
"기타부채의감소",0,0,0,0
"유상감자",0,0,0,0
"자기주식의취득",20,88,28,86
"자본구성항목의감소",5,0,2,14
"기타재무활동으로인한현금유출액",11,0,499,1
"기타재무활동으로인한현금흐름",-142,-136,-852,-142
"영업투자재무활동기타현금흐름",-61,0,0,0
"연결범위변동으로인한현금의증가",-30,-4,4,-1
"환율변동효과",-9,10,-5,-1
"현금및현금성자산의증가",1371,-318,-614,124
"기초현금및현금성자산",3224,4663,4345,3727
"기말현금및현금성자산",4595,4345,3727,3853
