"","X2019.12","X2020.03","X2020.06","X2020.09"
"지배주주순이익",-1448,3362,1915,1913
"비지배주주순이익",-596,616,65,79
"자산",313356,312788,308675,309434
"유동자산",115164,112652,107549,109777
"재고자산",28578,30374,30629,29307
"유동생물자산",0,0,0,0
"유동금융자산",17800,18814,16643,16081
"매출채권및기타유동채권",26798,27056,26214,27999
"당기법인세자산",134,224,180,185
"계약자산",0,0,0,0
"반품(환불)자산",76,79,66,68
"배출권",0,0,0,0
"기타유동자산",3274,3758,3741,3527
"현금및현금성자산",37609,31446,26752,29194
"매각예정비유동자산및처분자산집단",892,904,3325,3409
"비유동자산",198195,200138,201122,199661
"유형자산",105646,107091,106778,107252
"무형자산",44596,45293,46663,46824
"비유동생물자산",0,0,0,0
"투자부동산",11295,10857,10786,10669
"장기금융자산",5142,4828,4988,5147
"관계기업등지분관련투자자산",5240,6758,7281,7295
"장기매출채권및기타비유동채권",4125,3868,3686,3493
"이연법인세자산",2974,3230,3418,3507
"장기당기법인세자산",0,0,0,0
"기타비유동자산",19173,18219,17523,15472
"기타금융업자산",0,0,0,0
"부채",106881,106552,99783,97585
"유동부채",73067,72734,66619,65067
"단기사채",3301,2911,2466,2339
"단기차입금",13439,13706,15795,15982
"유동성장기부채",9081,6183,3960,2985
"유동금융부채",5053,7346,7214,6553
"매입채무및기타유동채무",33749,28377,24401,23606
"유동종업원급여충당부채",195,404,848,1563
"기타단기충당부채",329,592,306,427
"당기법인세부채",4500,4296,3549,3325
"계약부채",1903,1787,1856,1774
"반품(환불)부채",429,91,240,335
"배출부채",0,0,0,0
"기타유동부채",1085,7031,5413,5683
"매각예정으로분류된처분자산집단에포함된부채",6,6,565,503
"비유동부채",33812,33819,33156,32520
"사채",4235,5009,4477,4986
"장기차입금",9965,9987,11188,10920
"비유동금융부채",11251,10401,9494,8501
"장기매입채무및기타비유동채무",562,369,232,241
"비유동종업원급여충당부채",2310,2468,2626,2826
"기타장기충당부채",329,331,309,316
"이연법인세부채",4312,4213,4047,3989
"장기당기법인세부채",0,0,0,0
"기타비유동부채",839,1047,775,742
"기타금융업부채",0,0,0,0
"자본",206476,206238,208903,211847
"지배기업주주지분",165647,165857,168438,170726
"자본금",6312,6530,6753,6905
"신종자본증권",0,0,0,0
"자본잉여금",50039,49167,50782,51369
"기타자본",-6811,-6472,-6801,-6990
"기타포괄손익누계액",-1412,-577,-850,-839
"이익잉여금(결손금)",118872,118563,120326,122061
"비지배주주지분",39465,39031,38691,39339
"영업활동으로인한현금흐름",10445,3061,3539,7207
"당기순손익",-2199,4086,1717,1976
"법인세비용차감전계속사업이익",0,0,0,0
"현금유출이없는비용등가산",16649,4703,7227,7723
"퇴직급여",976,287,273,257
"종업원급여",2,1,1,2
"주식보상비",36,19,14,18
"감가상각비",12054,1296,1277,1255
"무형자산상각비",187,170,169,166
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",213,14,160,48
"배당금지급",0,0,0,0
"금융부채관련손실",94,0,11,7
"사채상환손실",18,14,2,87
"투자자산평가손실",0,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",97,46,30,50
"종속기업관련손실",7,0,0,5
"관계기업관련손익",199,6,69,130
"(현금유입이없는수익등차감)",780,833,584,403
"금융부채관련이익",198,1,11,0
"사채상환이익",5,1,15,1
"퇴직급여충당부채환입액",-2,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,7,-4
"투자자산평가이익",0,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",239,84,124,81
"종속회사관련이익",32,0,26,49
"법인세수익",77,46,76,46
"영업활동으로인한자산부채변동(운전자본변동)",-1745,-2786,-2420,98
"자산의감소(증가)",-1092,-1790,-1659,-70
"부채의증가(감소)",-599,-1015,-809,147
"정부보조금등의변동",-1,-1,-8,-2
"기타운전자본의변동",-53,18,60,26
"*영업에서창출된현금흐름",11924,5164,5939,9398
"기타영업활동으로인한현금흐름",-1480,-2105,-2399,-2191
"이자수입",156,165,104,79
"이자지급(-)",-417,-357,-324,-382
"배당금수입",3,38,23,0
"배당금지급(-)",0,0,0,0
"법인세환입",1,2,4,5
"법인세납부(-)",-1223,-1954,-2213,-1894
"중단영업관련현금흐름",0,0,0,6
"투자활동으로인한현금흐름",-6194,-5984,-2478,-3559
"투자활동으로인한현금유입액",13227,10392,9298,2380
"유동금융자산의감소",10200,8204,7180,1246
"장기금융상품의감소",153,20,145,39
"매도가능금융자산의감소",0,5,0,-5
"만기보유금융자산의감소",190,0,0,0
"장기대여금의감소",-45,150,388,-310
"파생상품의변동",0,2,2,13
"기타비유동금융자산의감소",2295,1536,642,838
"관계기업등지분관련투자자산의감소",-30,59,58,114
"유형자산의감소",-101,34,230,50
"무형자산의감소",52,10,30,27
"생물자산의감소",0,0,0,0
"투자부동산의감소",50,135,84,10
"기타투자활동으로인한현금유입액",463,243,537,353
"(투자활동으로인한현금유출액)",19424,16378,11788,5935
"유동금융자산의증가",13295,9245,5619,1620
"장기금융상품의증가",26,36,140,70
"매도가능금융자산의증가",0,31,-16,-15
"만기보유금융자산의증가",70,0,0,0
"장기대여금의증가",-81,67,142,-15
"기타비유동금융자산의증가",1302,1590,113,386
"관계기업등지분관련투자자산의증가",-239,1480,312,374
"유형자산의증가",3526,3601,2836,3203
"무형자산의증가",362,201,327,208
"생물자산의증가",0,0,0,0
"투자부동산의증가",112,19,4,13
"기타투자활동으로인한현금유출액",1048,107,2310,85
"기타투자활동으로인한현금흐름",0,3,10,0
"재무활동으로인한현금흐름",-170,-3583,-5388,-1192
"재무활동으로인한현금유입액",6919,3678,12427,6550
"사채의증가",445,853,446,1399
"차입금의증가",3054,2666,11499,4921
"미지급금의증가",1,0,0,0
"유동성장기부채의증가",51,0,0,119
"기타금융부채의증가",99,30,7,1
"기타부채의증가",2,0,0,0
"유상증자",3231,30,335,106
"자기주식의처분",0,11,2,-3
"주식매입선택권의행사",11,1,9,1
"자본구성항목의증가",-129,65,41,-3
"기타재무활동으로인한현금유입액",159,23,89,10
"(재무활동으로인한현금유출액)",7095,7201,13567,7667
"사채의감소",-1063,87,438,1487
"차입금의감소",4318,2374,10936,4898
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",1606,1260,353,-355
"기타금융부채의감소",1812,1652,1681,1601
"기타부채의감소",0,0,0,2
"유상감자",29,0,0,0
"자기주식의취득",151,109,127,13
"자본구성항목의감소",265,1701,34,0
"기타재무활동으로인한현금유출액",-25,25,0,20
"기타재무활동으로인한현금흐름",2,-57,-4253,-75
"영업투자재무활동기타현금흐름",22,6,-276,24
"연결범위변동으로인한현금의증가",0,0,0,4
"환율변동효과",-81,332,-79,-43
"현금및현금성자산의증가",4019,-6171,-4692,2443
"기초현금및현금성자산",33634,37609,31440,26752
"기말현금및현금성자산",37609,31440,26752,29196
