"","X2017.12","X2018.12","X2019.12"
"만기보유금융자산의감소",1181,737,190
"장기대여금의감소",188,149,94
"파생상품의변동",0,0,0
"기타비유동금융자산의감소",1528,2578,8579
"관계기업등지분관련투자자산의감소",97,96,24
"유형자산의감소",259,265,929
"무형자산의감소",52,109,88
"생물자산의감소",0,0,0
"투자부동산의감소",162,184,115
"기타투자활동으로인한현금유입액",1419,1918,3021
"(투자활동으로인한현금유출액)",47941,59878,67458
"유동금융자산의증가",15450,19830,36153
"장기금융상품의증가",217,515,196
"매도가능금융자산의증가",1286,0,0
"만기보유금융자산의증가",1070,456,70
"장기대여금의증가",245,167,79
"기타비유동금융자산의증가",1072,2987,9016
"관계기업등지분관련투자자산의증가",1050,2452,2179
"유형자산의증가",23739,16996,13912
"무형자산의증가",2103,1424,1309
"생물자산의증가",0,0,0
"투자부동산의증가",116,262,593
"기타투자활동으로인한현금유출액",1573,14791,3957
"기타투자활동으로인한현금흐름",41,33,32
"재무활동으로인한현금흐름",2911,15522,-6632
"재무활동으로인한현금유입액",20458,36109,32891
"사채의증가",4559,2679,5386
"차입금의증가",11488,24275,22283
"미지급금의증가",0,1,1
"유동성장기부채의증가",1,1,66
"기타금융부채의증가",664,1108,234
"기타부채의증가",0,0,2
"유상증자",2496,7845,3741
"자기주식의처분",15,15,29
"주식매입선택권의행사",25,33,62
"자본구성항목의증가",1191,25,842
"기타재무활동으로인한현금유입액",23,131,243
"(재무활동으로인한현금유출액)",13154,16382,35587
"사채의감소",814,462,895
"차입금의감소",8160,11381,23043
"미지급금의감소",0,1,0
"유동성장기부채의감소",2905,3278,2389
"기타금융부채의감소",579,37,5822
"기타부채의감소",0,0,0
"유상감자",0,0,29
"자기주식의취득",343,326,1958
"자본구성항목의감소",6,4,1265
"기타재무활동으로인한현금유출액",346,894,185
"기타재무활동으로인한현금흐름",-4400,-4203,-3929
"영업투자재무활동기타현금흐름",-33,15,23
"연결범위변동으로인한현금의증가",9,48,70
"환율변동효과",-500,51,180
"현금및현금성자산의증가",1941,4518,4703
"기초현금및현금성자산",26370,28313,32792
"기말현금및현금성자산",28309,32830,37495
