"","X2019.12","X2020.03","X2020.06","X2020.09"
"유동부채",6343,6140,4863,4825
"단기사채",1400,1301,643,713
"단기차입금",1879,1578,1522,1390
"유동성장기부채",297,277,298,385
"유동금융부채",249,343,166,270
"매입채무및기타유동채무",2157,2301,1616,1715
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",32,35,34,30
"당기법인세부채",122,113,93,74
"계약부채",76,23,120,12
"반품(환불)부채",6,6,8,7
"배출부채",0,0,0,0
"기타유동부채",123,160,369,231
"매각예정으로분류된처분자산집단에포함된부채",0,2,0,0
"비유동부채",2225,2098,2194,2119
"사채",127,130,114,117
"장기차입금",1035,999,1079,982
"비유동금융부채",195,207,197,196
"장기매입채무및기타비유동채무",134,163,167,142
"비유동종업원급여충당부채",281,268,286,294
"기타장기충당부채",87,46,79,80
"이연법인세부채",313,271,260,251
"장기당기법인세부채",0,0,0,0
"기타비유동부채",50,15,16,57
"기타금융업부채",0,0,0,0
"자본",16431,16372,16486,16889
"지배기업주주지분",9138,9162,9134,9430
"자본금",2533,2546,2305,2338
"신종자본증권",0,0,0,0
"자본잉여금",6646,6652,7251,7411
"기타자본",-736,-742,-800,-793
"기타포괄손익누계액",190,217,226,236
"이익잉여금(결손금)",3731,3750,3581,3684
"비지배주주지분",4067,3953,3925,4016
"영업활동으로인한현금흐름",1205,-182,282,396
"당기순손익",-549,222,-89,-27
"법인세비용차감전계속사업이익",84,-25,26,19
"현금유출이없는비용등가산",843,575,358,301
"퇴직급여",0,23,25,20
"종업원급여",1,0,0,0
"주식보상비",9,3,2,2
"감가상각비",108,114,111,117
"무형자산상각비",37,38,39,34
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",27,3,5,2
"배당금지급",0,0,0,0
"금융부채관련손실",0,0,0,0
"사채상환손실",0,79,-39,-23
"투자자산평가손실",1,0,0,0
"자산재평가손실",0,0,0,0
"지분법관련손실",13,19,55,14
"종속기업관련손실",0,6,20,0
"관계기업관련손익",27,0,20,-1
"(현금유입이없는수익등차감)",211,359,-26,44
"금융부채관련이익",0,0,0,0
"사채상환이익",6,79,-64,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",-1,0,0,0
"투자자산평가이익",1,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",63,5,12,-11
"종속회사관련이익",0,0,0,0
"법인세수익",5,14,4,-3
"영업활동으로인한자산부채변동(운전자본변동)",1102,-534,-19,175
"자산의감소(증가)",833,-579,258,341
"부채의증가(감소)",271,44,-277,-158
"정부보조금등의변동",-6,3,-3,-5
"기타운전자본의변동",0,0,0,0
"*영업에서창출된현금흐름",1263,-126,300,428
"기타영업활동으로인한현금흐름",-59,-55,-19,-31
"이자수입",23,34,45,21
"이자지급(-)",-51,-23,-40,-1
"배당금수입",1,0,9,2
"배당금지급(-)",0,0,0,0
"법인세환입",-1,1,3,3
"법인세납부(-)",-33,-68,-33,-52
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-439,502,26,-460
"투자활동으로인한현금유입액",1186,1686,2868,755
"유동금융자산의감소",1130,1267,2652,487
"장기금융상품의감소",0,1,5,1
"매도가능금융자산의감소",0,0,33,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",0,22,28,34
"파생상품의변동",0,0,1,0
"기타비유동금융자산의감소",56,96,10,-6
"관계기업등지분관련투자자산의감소",-33,74,127,191
"유형자산의감소",7,23,-2,26
"무형자산의감소",2,0,5,4
"생물자산의감소",0,0,0,0
"투자부동산의감소",0,0,0,13
"기타투자활동으로인한현금유입액",23,205,7,1
"(투자활동으로인한현금유출액)",1625,1185,2843,1211
"유동금융자산의증가",1503,920,2468,379
"장기금융상품의증가",1,2,0,0
"매도가능금융자산의증가",-32,1,19,10
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",-35,45,0,66
"기타비유동금융자산의증가",-114,8,8,2
"관계기업등지분관련투자자산의증가",119,0,33,489
"유형자산의증가",129,181,218,257
"무형자산의증가",37,21,28,20
"생물자산의증가",0,0,0,0
"투자부동산의증가",5,0,22,0
"기타투자활동으로인한현금유출액",11,4,46,-15
"기타투자활동으로인한현금흐름",2,0,2,-1
"재무활동으로인한현금흐름",47,-273,-148,297
"재무활동으로인한현금유입액",1585,351,731,837
"사채의증가",106,0,56,260
"차입금의증가",811,330,502,396
"미지급금의증가",0,0,0,3
"유동성장기부채의증가",0,0,4,-4
"기타금융부채의증가",12,17,4,1
"기타부채의증가",0,0,2,0
"유상증자",775,0,145,52
"자기주식의처분",14,0,0,0
"주식매입선택권의행사",0,0,5,-1
"자본구성항목의증가",-141,0,10,129
"기타재무활동으로인한현금유입액",7,4,2,3
"(재무활동으로인한현금유출액)",1540,613,709,539
"사채의감소",14,99,38,15
"차입금의감소",1469,410,563,487
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",12,19,11,15
"기타금융부채의감소",43,10,18,18
"기타부채의감소",0,1,0,0
"유상감자",0,0,0,0
"자기주식의취득",0,73,76,0
"자본구성항목의감소",0,0,0,0
"기타재무활동으로인한현금유출액",0,0,1,5
"기타재무활동으로인한현금흐름",0,-10,-166,0
"영업투자재무활동기타현금흐름",0,0,0,0
"연결범위변동으로인한현금의증가",45,-31,-3,3
"환율변동효과",-28,-2,3,-16
"현금및현금성자산의증가",830,16,166,226
"기초현금및현금성자산",2386,3185,3197,3365
"기말현금및현금성자산",3215,3197,3365,3588
