"","X2017.12","X2018.12","X2019.12"
"계약부채",0,49,76
"반품(환불)부채",0,12,6
"배출부채",0,0,0
"기타유동부채",307,146,123
"매각예정으로분류된처분자산집단에포함된부채",10,0,0
"비유동부채",2179,1385,2225
"사채",244,92,127
"장기차입금",977,508,1035
"비유동금융부채",0,41,195
"장기매입채무및기타비유동채무",123,114,134
"비유동종업원급여충당부채",257,254,281
"기타장기충당부채",27,27,87
"이연법인세부채",301,297,313
"장기당기법인세부채",0,0,0
"기타비유동부채",249,55,50
"기타금융업부채",0,0,0
"자본",15408,15843,16431
"지배기업주주지분",9127,9321,9138
"자본금",2897,2249,2533
"신종자본증권",0,0,0
"자본잉여금",5135,6107,6646
"기타자본",-698,-728,-736
"기타포괄손익누계액",307,267,190
"이익잉여금(결손금)",4024,4064,3731
"비지배주주지분",3745,3882,4067
"영업활동으로인한현금흐름",393,315,1553
"당기순손익",-119,468,-339
"법인세비용차감전계속사업이익",242,-6,25
"현금유출이없는비용등가산",1833,1690,2000
"퇴직급여",83,87,78
"종업원급여",2,1,2
"주식보상비",10,10,14
"감가상각비",339,378,466
"무형자산상각비",130,172,167
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",0,0,0
"기타의대손상각비",80,115,29
"배당금지급",0,0,0
"금융부채관련손실",0,0,4
"사채상환손실",2,11,0
"투자자산평가손실",0,1,1
"자산재평가손실",0,0,0
"지분법관련손실",47,36,33
"종속기업관련손실",4,0,0
"관계기업관련손익",131,100,28
"(현금유입이없는수익등차감)",975,687,572
"금융부채관련이익",0,0,0
"사채상환이익",13,0,8
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,1,0
"투자자산평가이익",0,0,1
"자산재평가이익",0,0,0
"지분법관련이익",116,34,87
"종속회사관련이익",129,9,0
"법인세수익",83,20,5
"영업활동으로인한자산부채변동(운전자본변동)",-400,-905,697
"자산의감소(증가)",-445,-640,921
"부채의증가(감소)",53,-263,-209
"정부보조금등의변동",-6,-4,-12
"기타운전자본의변동",-7,4,0
"*영업에서창출된현금흐름",581,557,1815
"기타영업활동으로인한현금흐름",-186,-243,-262
"이자수입",55,98,127
"이자지급(-)",-131,-124,-156
"배당금수입",26,17,14
"배당금지급(-)",0,0,0
"법인세환입",0,1,0
"법인세납부(-)",-176,-232,-247
"중단영업관련현금흐름",38,-1,0
"투자활동으로인한현금흐름",-1037,-1234,-1324
"투자활동으로인한현금유입액",5193,3294,5178
"유동금융자산의감소",2951,2372,4487
"장기금융상품의감소",1,4,1
"매도가능금융자산의감소",552,0,0
"만기보유금융자산의감소",155,0,0
"장기대여금의감소",41,89,141
"파생상품의변동",1,2,0
"기타비유동금융자산의감소",82,46,63
"관계기업등지분관련투자자산의감소",349,310,128
"유형자산의감소",211,295,185
"무형자산의감소",2,26,10
"생물자산의감소",0,0,0
"투자부동산의감소",0,0,0
"기타투자활동으로인한현금유입액",847,153,158
"(투자활동으로인한현금유출액)",6246,4529,6505
"유동금융자산의증가",3414,3233,4866
"장기금융상품의증가",11,7,8
"매도가능금융자산의증가",365,0,0
"만기보유금융자산의증가",150,0,0
"장기대여금의증가",114,186,60
"기타비유동금융자산의증가",116,61,102
"관계기업등지분관련투자자산의증가",1479,131,605
"유형자산의증가",321,571,709
"무형자산의증가",105,89,97
"생물자산의증가",0,0,0
"투자부동산의증가",9,10,5
"기타투자활동으로인한현금유출액",163,239,50
"기타투자활동으로인한현금흐름",15,1,3
"재무활동으로인한현금흐름",886,-53,480
"재무활동으로인한현금유입액",5237,3349,5377
"사채의증가",683,400,955
"차입금의증가",3935,2694,3512
"미지급금의증가",13,9,41
"유동성장기부채의증가",0,0,0
"기타금융부채의증가",6,6,12
"기타부채의증가",4,11,2
"유상증자",562,193,805
"자기주식의처분",17,11,35
"주식매입선택권의행사",4,12,0
"자본구성항목의증가",0,0,0
"기타재무활동으로인한현금유입액",9,15,16
"(재무활동으로인한현금유출액)",4190,3234,4678
"사채의감소",221,372,256
"차입금의감소",3678,2620,4148
"미지급금의감소",2,0,0
"유동성장기부채의감소",232,94,67
"기타금융부채의감소",1,10,103
"기타부채의감소",0,3,1
"유상감자",0,0,0
"자기주식의취득",20,59,95
"자본구성항목의감소",0,0,0
"기타재무활동으로인한현금유출액",37,77,7
"기타재무활동으로인한현금흐름",-157,-167,-221
"영업투자재무활동기타현금흐름",0,-26,0
"연결범위변동으로인한현금의증가",603,1,57
"환율변동효과",-40,3,-5
"현금및현금성자산의증가",803,-991,764
"기초현금및현금성자산",2640,3441,2451
"기말현금및현금성자산",3441,2452,3215
