"","X2017.12","X2018.12","X2019.12"
"장기매입채무및기타비유동채무",336,388,296
"비유동종업원급여충당부채",424,616,681
"기타장기충당부채",21,17,16
"이연법인세부채",5382,5966,5790
"장기당기법인세부채",0,0,0
"기타비유동부채",2327,1678,2743
"기타금융업부채",0,0,0
"자본",111989,126419,131361
"지배기업주주지분",108036,73446,123369
"자본금",7471,8245,8597
"신종자본증권",0,0,0
"자본잉여금",78794,86456,94365
"기타자본",-1027,-3058,-7404
"기타포괄손익누계액",-15,402,7
"이익잉여금(결손금)",24982,32109,32913
"비지배주주지분",1787,2267,2881
"영업활동으로인한현금흐름",5126,1660,2708
"당기순손익",2946,3105,1624
"법인세비용차감전계속사업이익",-62,-42,-402
"현금유출이없는비용등가산",9985,11011,12399
"퇴직급여",243,312,404
"종업원급여",1,2,7
"주식보상비",383,464,608
"감가상각비",1702,2040,2926
"무형자산상각비",841,1185,1464
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,10
"배출부채전입액",5,15,6
"기타의대손상각비",11,17,45
"배당금지급",0,0,0
"금융부채관련손실",100,154,171
"사채상환손실",99,1,203
"투자자산평가손실",1,0,1
"자산재평가손실",0,0,0
"지분법관련손실",1389,1447,408
"종속기업관련손실",24,10,32
"관계기업관련손익",10,59,83
"(현금유입이없는수익등차감)",2815,6794,4596
"금융부채관련이익",0,90,184
"사채상환이익",470,0,7
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",5,0,0
"투자자산평가이익",9,13,11
"자산재평가이익",0,0,0
"지분법관련이익",16,52,765
"종속회사관련이익",0,0,37
"법인세수익",248,349,514
"영업활동으로인한자산부채변동(운전자본변동)",-3477,-4231,-4439
"자산의감소(증가)",-4442,-5735,-3655
"부채의증가(감소)",977,1518,-790
"정부보조금등의변동",-15,-9,-8
"기타운전자본의변동",1,-1,13
"*영업에서창출된현금흐름",6577,3048,4589
"기타영업활동으로인한현금흐름",-1451,-1385,-1880
"이자수입",266,403,449
"이자지급(-)",-322,-291,-413
"배당금수입",10,5,9
"배당금지급(-)",0,0,0
"법인세환입",2,206,24
"법인세납부(-)",-1407,-1708,-1945
"중단영업관련현금흐름",0,0,0
"투자활동으로인한현금흐름",-13489,-15366,-2964
"투자활동으로인한현금유입액",39315,91927,99115
"유동금융자산의감소",34960,77647,92291
"장기금융상품의감소",1417,4201,4940
"매도가능금융자산의감소",329,1,95
"만기보유금융자산의감소",1,3,0
"장기대여금의감소",88,63,49
"파생상품의변동",9,41,32
"기타비유동금융자산의감소",248,505,1090
"관계기업등지분관련투자자산의감소",352,7740,138
"유형자산의감소",40,146,67
"무형자산의감소",17,50,11
"생물자산의감소",0,0,0
"투자부동산의감소",0,0,0
"기타투자활동으로인한현금유입액",1855,1529,399
"(투자활동으로인한현금유출액)",52922,107443,102259
"유동금융자산의증가",37097,90542,85586
"장기금융상품의증가",1672,4904,4469
"매도가능금융자산의증가",353,28,10
"만기보유금융자산의증가",0,0,0
"장기대여금의증가",61,200,77
"기타비유동금융자산의증가",272,696,925
"관계기업등지분관련투자자산의증가",2641,883,1620
"유형자산의증가",7678,6063,5686
"무형자산의증가",1587,1910,2656
"생물자산의증가",0,0,0
"투자부동산의증가",9,0,726
"기타투자활동으로인한현금유출액",1545,2151,393
"기타투자활동으로인한현금흐름",120,147,182
"재무활동으로인한현금흐름",12414,12374,2877
"재무활동으로인한현금유입액",24118,21013,15181
"사채의증가",2283,5461,3718
"차입금의증가",3239,3776,4629
"미지급금의증가",2,1,1
"유동성장기부채의증가",0,48,0
"기타금융부채의증가",2455,2545,3845
"기타부채의증가",0,0,0
"유상증자",15146,8598,2620
"자기주식의처분",26,0,0
"주식매입선택권의행사",249,434,272
"자본구성항목의증가",585,0,1
"기타재무활동으로인한현금유입액",134,151,100
"(재무활동으로인한현금유출액)",11258,8178,11901
"사채의감소",3505,594,1748
"차입금의감소",1645,2404,2572
"미지급금의감소",7,0,1
"유동성장기부채의감소",2535,368,2702
"기타금융부채의감소",2681,2484,2816
"기타부채의감소",0,0,0
"유상감자",-1,0,0
"자기주식의취득",839,2183,1576
"자본구성항목의감소",1,24,434
"기타재무활동으로인한현금유출액",46,117,50
"기타재무활동으로인한현금흐름",-446,-460,-405
"영업투자재무활동기타현금흐름",9,-5,0
"연결범위변동으로인한현금의증가",-2,4,126
"환율변동효과",-61,48,-311
"현금및현금성자산의증가",3993,-1286,2439
"기초현금및현금성자산",10673,14663,13377
"기말현금및현금성자산",14663,13377,15814
