"","X2017.12","X2018.12","X2019.12"
"기타자본",-2243,-2923,-2855
"기타포괄손익누계액",5039,4263,4275
"이익잉여금(결손금)",46363,47369,51459
"비지배주주지분",1606,4636,5722
"영업활동으로인한현금흐름",8479,7948,26029
"당기순손익",488,2820,5057
"법인세비용차감전계속사업이익",585,1123,2283
"현금유출이없는비용등가산",16853,16333,19229
"퇴직급여",2420,2700,2922
"종업원급여",49,89,268
"주식보상비",6,9,17
"감가상각비",4648,4933,7043
"무형자산상각비",1273,1561,1988
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",7,10,0
"기타의대손상각비",218,347,128
"배당금지급",0,0,0
"금융부채관련손실",0,0,1
"사채상환손실",8,3,13
"투자자산평가손실",0,0,0
"자산재평가손실",0,1,0
"지분법관련손실",57,157,57
"종속기업관련손실",33,34,2
"관계기업관련손익",55,22,16
"(현금유입이없는수익등차감)",2507,1893,2417
"금융부채관련이익",4,0,0
"사채상환이익",1,1,1
"퇴직급여충당부채환입액",1,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",0,0,0
"자산재평가이익",0,0,0
"지분법관련이익",162,104,191
"종속회사관련이익",7,3,0
"법인세수익",1050,3,389
"영업활동으로인한자산부채변동(운전자본변동)",-3662,-6368,4534
"자산의감소(증가)",-6253,-12482,-7378
"부채의증가(감소)",2607,6112,11898
"정부보조금등의변동",-16,-1,15
"기타운전자본의변동",0,0,0
"*영업에서창출된현금흐름",11754,12015,28686
"기타영업활동으로인한현금흐름",-3272,-4068,-2654
"이자수입",182,329,501
"이자지급(-)",-856,-945,-1094
"배당금수입",24,34,88
"배당금지급(-)",0,0,0
"법인세환입",20,2,86
"법인세납부(-)",-2641,-3488,-2242
"중단영업관련현금흐름",-4,0,6
"투자활동으로인한현금흐름",-7201,-8172,-20254
"투자활동으로인한현금유입액",9196,11048,8192
"유동금융자산의감소",6560,7083,5732
"장기금융상품의감소",15,9,285
"매도가능금융자산의감소",203,15,0
"만기보유금융자산의감소",0,0,0
"장기대여금의감소",205,324,232
"파생상품의변동",8,-12,0
"기타비유동금융자산의감소",355,318,146
"관계기업등지분관련투자자산의감소",704,371,469
"유형자산의감소",175,151,292
"무형자산의감소",33,85,41
"생물자산의감소",0,0,0
"투자부동산의감소",0,19,18
"기타투자활동으로인한현금유입액",935,2669,972
"(투자활동으로인한현금유출액)",16495,19280,28506
"유동금융자산의증가",3568,6737,11253
"장기금융상품의증가",1168,512,140
"매도가능금융자산의증가",542,13,14
"만기보유금융자산의증가",0,0,0
"장기대여금의증가",277,451,296
"기타비유동금융자산의증가",475,332,326
"관계기업등지분관련투자자산의증가",630,348,261
"유형자산의증가",6226,5418,8162
"무형자산의증가",3614,2152,4515
"생물자산의증가",0,0,0
"투자부동산의증가",0,1,0
"기타투자활동으로인한현금유출액",-24,3308,3461
"기타투자활동으로인한현금흐름",99,65,60
"재무활동으로인한현금흐름",5998,2420,1826
"재무활동으로인한현금유입액",44818,46441,62197
"사채의증가",5182,5294,10385
"차입금의증가",38940,40065,49191
"미지급금의증가",0,48,0
"유동성장기부채의증가",42,0,0
"기타금융부채의증가",1,21,51
"기타부채의증가",3,2,52
"유상증자",529,180,1352
"자기주식의처분",4,29,89
"주식매입선택권의행사",8,1,4
"자본구성항목의증가",75,473,975
"기타재무활동으로인한현금유입액",33,325,97
"(재무활동으로인한현금유출액)",35975,42411,58196
"사채의감소",2610,181,6884
"차입금의감소",32212,39298,44624
"미지급금의감소",0,0,48
"유동성장기부채의감소",718,2536,4708
"기타금융부채의감소",1,64,1424
"기타부채의감소",2,0,1
"유상감자",0,0,0
"자기주식의취득",415,238,224
"자본구성항목의감소",6,34,114
"기타재무활동으로인한현금유출액",12,61,172
"기타재무활동으로인한현금흐름",-2845,-1607,-2176
"영업투자재무활동기타현금흐름",0,-24,3
"연결범위변동으로인한현금의증가",0,0,0
"환율변동효과",-42,-8,54
"현금및현금성자산의증가",7241,2166,7656
"기초현금및현금성자산",11792,19060,21230
"기말현금및현금성자산",19030,21230,28886
