"","X2017.12","X2018.12","X2019.12"
"영업활동으로인한현금흐름",97878,98994,91769
"당기순손익",47659,34047,28613
"법인세비용차감전계속사업이익",4308,-1325,669
"현금유출이없는비용등가산",137270,150530,128703
"퇴직급여",5151,5341,5730
"종업원급여",27,52,61
"주식보상비",19,2,4
"감가상각비",59434,60285,62313
"무형자산상각비",5311,4800,5507
"계약부채전입액",0,0,0
"반품(환불)부채전입액",0,0,0
"배출부채전입액",-4,22,27
"기타의대손상각비",304,52,252
"배당금지급",0,0,0
"금융부채관련손실",7,13,2
"사채상환손실",0,0,44
"투자자산평가손실",22,0,0
"자산재평가손실",2,0,0
"지분법관련손실",152,213,588
"종속기업관련손실",8,13,20
"관계기업관련손익",1854,1743,787
"(현금유입이없는수익등차감)",24580,21520,21110
"금융부채관련이익",6,7,11
"사채상환이익",0,1,113
"퇴직급여충당부채환입액",0,0,0
"계약부채환입액",0,0,0
"반품(환불)부채환입액",0,0,0
"배출부채환입액",0,0,0
"주식보상비환입",0,0,0
"투자자산평가이익",171,275,238
"자산재평가이익",1,0,0
"지분법관련이익",848,1720,3321
"종속회사관련이익",1,115,20
"법인세수익",227,59,187
"영업활동으로인한자산부채변동(운전자본변동)",-42572,-35898,-16075
"자산의감소(증가)",-38843,-28216,10228
"부채의증가(감소)",-3979,-7586,-26310
"정부보조금등의변동",0,0,2
"기타운전자본의변동",251,-97,12
"*영업에서창출된현금흐름",122085,125835,120805
"기타영업활동으로인한현금흐름",-24208,-26835,-29032
"이자수입",3466,5065,4602
"이자지급(-)",-14188,-14775,-14569
"배당금수입",3115,3152,3533
"배당금지급(-)",-291,-344,-280
"법인세환입",7,0,5
"법인세납부(-)",-16319,-19933,-22328
"중단영업관련현금흐름",-7,0,0
"투자활동으로인한현금흐름",-67470,-57206,-67123
"투자활동으로인한현금유입액",247001,385810,422987
"유동금융자산의감소",212512,359376,408176
"장기금융상품의감소",757,904,1102
"매도가능금융자산의감소",16685,1,0
"만기보유금융자산의감소",998,365,40
"장기대여금의감소",6921,9849,4275
"파생상품의변동",243,120,78
"기타비유동금융자산의감소",321,2886,1299
"관계기업등지분관련투자자산의감소",1965,1430,767
"유형자산의감소",2140,1958,1525
"무형자산의감소",496,898,364
"생물자산의감소",0,0,0
"투자부동산의감소",431,772,1162
"기타투자활동으로인한현금유입액",3524,7242,4193
"(투자활동으로인한현금유출액)",314502,443061,490146
"유동금융자산의증가",234637,375531,419611
"장기금융상품의증가",1141,745,1127
"매도가능금융자산의증가",4082,0,0
"만기보유금융자산의증가",1081,160,0
"장기대여금의증가",11143,6547,4830
"기타비유동금융자산의증가",540,4374,3752
"관계기업등지분관련투자자산의증가",1049,2159,5071
"유형자산의증가",51136,46765,49488
"무형자산의증가",4385,4819,3367
"생물자산의증가",0,0,0
"투자부동산의증가",1130,694,363
"기타투자활동으로인한현금유출액",3878,1131,2424
"기타투자활동으로인한현금흐름",32,49,35
"재무활동으로인한현금흐름",-24845,-40136,-11867
"재무활동으로인한현금유입액",357386,400259,385373
"사채의증가",34346,46122,77652
"차입금의증가",318825,352290,301041
"미지급금의증가",0,1,3
"유동성장기부채의증가",0,1,0
"기타금융부채의증가",367,1061,178
"기타부채의증가",11,0,0
"유상증자",416,450,4708
"자기주식의처분",24,229,173
"주식매입선택권의행사",0,0,0
"자본구성항목의증가",3320,68,414
"기타재무활동으로인한현금유입액",80,32,1203
"(재무활동으로인한현금유출액)",367509,426983,382006
"사채의감소",34287,32036,40342
"차입금의감소",297486,349054,306447
"미지급금의감소",1,0,61
"유동성장기부채의감소",33770,30040,30131
"기타금융부채의감소",366,665,2843
"기타부채의감소",288,1048,469
"유상감자",0,0,0
"자기주식의취득",163,95,69
"자본구성항목의감소",83,55,137
"기타재무활동으로인한현금유출액",1063,13992,1506
"기타재무활동으로인한현금흐름",-14721,-13404,-15231
"영업투자재무활동기타현금흐름",-33,0,0
"연결범위변동으로인한현금의증가",0,117,10
"환율변동효과",-1163,155,796
"현금및현금성자산의증가",4358,1929,13578
"기초현금및현금성자산",56878,61408,63335
"기말현금및현금성자산",61239,63335,76916
