"","X2017.12","X2018.12","X2019.12"
"무형자산의감소",15,52,49
"생물자산의감소",0,0,0
"투자부동산의감소",252,159,1
"기타투자활동으로인한현금유입액",727,831,479
"(투자활동으로인한현금유출액)",19805,25043,27202
"유동금융자산의증가",10118,15077,16960
"장기금융상품의증가",187,680,493
"매도가능금융자산의증가",467,38,4
"만기보유금융자산의증가",69,0,0
"장기대여금의증가",90,79,159
"기타비유동금융자산의증가",599,1101,966
"관계기업등지분관련투자자산의증가",737,547,1498
"유형자산의증가",4731,5467,5669
"무형자산의증가",830,692,734
"생물자산의증가",0,0,0
"투자부동산의증가",117,247,154
"기타투자활동으로인한현금유출액",1851,1107,544
"기타투자활동으로인한현금흐름",9,24,88
"재무활동으로인한현금흐름",4791,7827,7528
"재무활동으로인한현금유입액",15429,14586,17089
"사채의증가",2118,2113,1810
"차입금의증가",9755,6692,9449
"미지급금의증가",7,11,7
"유동성장기부채의증가",0,7,0
"기타금융부채의증가",211,685,171
"기타부채의증가",5,33,0
"유상증자",1000,4260,4546
"자기주식의처분",822,113,0
"주식매입선택권의행사",39,78,95
"자본구성항목의증가",204,200,191
"기타재무활동으로인한현금유입액",1273,395,823
"(재무활동으로인한현금유출액)",10401,6323,9207
"사채의감소",436,261,1134
"차입금의감소",7456,4942,5796
"미지급금의감소",3,2,1
"유동성장기부채의감소",614,599,1135
"기타금융부채의감소",21,74,552
"기타부채의감소",2,3,2
"유상감자",0,0,0
"자기주식의취득",366,355,398
"자본구성항목의감소",1433,73,85
"기타재무활동으로인한현금유출액",72,15,101
"기타재무활동으로인한현금흐름",-245,-433,-354
"영업투자재무활동기타현금흐름",17,0,-4
"연결범위변동으로인한현금의증가",24,1,54
"환율변동효과",-217,53,15
"현금및현금성자산의증가",1269,478,2605
"기초현금및현금성자산",7926,9197,9668
"기말현금및현금성자산",9194,9668,12282
