"","X2019.12","X2020.03","X2020.06","X2020.09"
"기타자본",-9868,-9945,1067,-10026
"기타포괄손익누계액",10226,9088,10647,11205
"이익잉여금(결손금)",154716,155641,157467,164713
"비지배주주지분",12502,13145,15203,16103
"영업활동으로인한현금흐름",13379,11847,20000,14747
"당기순손익",-1011,2417,2421,6966
"법인세비용차감전계속사업이익",533,1208,87,501
"현금유출이없는비용등가산",16690,14652,12771,13421
"퇴직급여",990,785,733,797
"종업원급여",58,22,19,17
"주식보상비",30,15,26,38
"감가상각비",8081,7570,7798,8156
"무형자산상각비",701,586,595,562
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,7,-7,17
"배출부채전입액",20,0,0,0
"기타의대손상각비",54,19,420,-2
"배당금지급",0,0,0,0
"금융부채관련손실",-13,68,9,13
"사채상환손실",27,0,6,4
"투자자산평가손실",6,3,-3,2
"자산재평가손실",0,0,0,0
"지분법관련손실",149,423,-278,2
"종속기업관련손실",118,0,24,-24
"관계기업관련손익",45,11,1,-9
"(현금유입이없는수익등차감)",1125,3088,103,1805
"금융부채관련이익",67,4,-2,1
"사채상환이익",2,1,12,0
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,0,0,0
"반품(환불)부채환입액",-8,0,2,-2
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",8,1,-1,41
"자산재평가이익",0,0,0,0
"지분법관련이익",308,56,48,561
"종속회사관련이익",12,0,0,0
"법인세수익",243,142,-65,-12
"영업활동으로인한자산부채변동(운전자본변동)",-253,-1600,7285,-2888
"자산의감소(증가)",11111,-2910,3439,-11674
"부채의증가(감소)",-12095,1281,3644,8524
"정부보조금등의변동",-7,-3,-5,-1
"기타운전자본의변동",739,40,201,253
"*영업에서창출된현금흐름",14839,13593,22466,16184
"기타영업활동으로인한현금흐름",-1458,-1748,-2471,-1428
"이자수입",228,221,147,128
"이자지급(-)",-685,-589,-562,-431
"배당금수입",25,8,130,-2
"배당금지급(-)",0,-1,-27,0
"법인세환입",1,21,-1,-7
"법인세납부(-)",-1022,-1407,-2159,-1127
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-15291,-14176,-8203,-12463
"투자활동으로인한현금유입액",14380,7697,5443,7333
"유동금융자산의감소",4834,6639,2330,7307
"장기금융상품의감소",443,-3,22,7
"매도가능금융자산의감소",-7,0,0,37
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",95,88,51,32
"파생상품의변동",-19,0,130,-127
"기타비유동금융자산의감소",-451,556,1263,-946
"관계기업등지분관련투자자산의감소",76,17,7,387
"유형자산의감소",623,207,471,426
"무형자산의감소",57,7,9,13
"생물자산의감소",0,0,0,0
"투자부동산의감소",0,0,0,0
"기타투자활동으로인한현금유입액",8721,181,1032,194
"(투자활동으로인한현금유출액)",21825,21880,13716,19795
"유동금융자산의증가",7750,9466,1312,3765
"장기금융상품의증가",643,36,20,132
"매도가능금융자산의증가",-50,0,0,35
"만기보유금융자산의증가",-2055,0,0,1125
"장기대여금의증가",137,159,158,494
"기타비유동금융자산의증가",-408,380,1108,-134
"관계기업등지분관련투자자산의증가",29,61,88,320
"유형자산의증가",14822,10570,10009,13237
"무형자산의증가",854,337,525,366
"생물자산의증가",0,0,0,0
"투자부동산의증가",0,72,-8,0
"기타투자활동으로인한현금유출액",79,465,330,585
"기타투자활동으로인한현금흐름",-7849,1,63,2
"재무활동으로인한현금흐름",7167,6500,3549,-5324
"재무활동으로인한현금유입액",11271,22910,21497,17307
"사채의증가",649,343,928,441
"차입금의증가",2639,21076,19002,14675
"미지급금의증가",0,0,0,1
"유동성장기부채의증가",3900,0,0,0
"기타금융부채의증가",-11,329,248,249
"기타부채의증가",1,0,0,0
"유상증자",3656,1090,713,1358
"자기주식의처분",11,0,2,184
"주식매입선택권의행사",14,13,45,7
"자본구성항목의증가",-2269,12,87,260
"기타재무활동으로인한현금유입액",2680,45,469,135
"(재무활동으로인한현금유출액)",3851,16141,15698,22411
"사채의감소",566,402,1534,722
"차입금의감소",-1442,14183,12644,18481
"미지급금의감소",99,0,0,0
"유동성장기부채의감소",4414,929,658,2600
"기타금융부채의감소",336,394,591,469
"기타부채의감소",14,0,1,1
"유상감자",0,0,0,0
"자기주식의취득",81,191,220,58
"자본구성항목의감소",-214,20,0,0
"기타재무활동으로인한현금유출액",-12,25,44,77
"기타재무활동으로인한현금흐름",-254,-266,-2252,-218
"영업투자재무활동기타현금흐름",-9,1,-1,-2
"연결범위변동으로인한현금의증가",50,0,-14,0
"환율변동효과",-1646,401,-407,-26
"현금및현금성자산의증가",3651,4578,14921,-3055
"기초현금및현금성자산",44555,48933,53385,68415
"기말현금및현금성자산",48816,53512,68530,65660
