"","X2019.12","X2020.03","X2020.06","X2020.09"
"세전계속사업이익",-3951,2750,-6790,-717
"법인세비용",1776,718,240,90
"계속영업이익",-5726,2032,-7030,-809
"중단영업이익",-80,0,0,4
"당기순이익",-5805,2032,-7030,-805
"지배주주순이익",-5466,1774,-6940,-760
"비지배주주순이익",-149,263,44,-29
"자산",606287,642850,642988,624792
"유동자산",302941,324047,330513,315411
"재고자산",58083,58968,51883,49212
"유동생물자산",0,0,0,0
"유동금융자산",35375,29149,28326,25305
"매출채권및기타유동채권",26799,24285,48962,21984
"당기법인세자산",1159,1224,1043,1085
"계약자산",103288,115740,95541,111054
"반품(환불)자산",0,0,0,0
"배출권",0,0,0,0
"기타유동자산",24024,25462,25325,26257
"현금및현금성자산",51328,68409,76894,77370
"매각예정비유동자산및처분자산집단",2884,808,2536,3145
"비유동자산",285538,287878,283016,280888
"유형자산",234549,234560,233586,232279
"무형자산",3947,3977,4407,4291
"비유동생물자산",0,0,0,0
"투자부동산",4191,4172,3982,4215
"장기금융자산",12488,15437,11529,9709
"관계기업등지분관련투자자산",6999,7594,7666,8015
"장기매출채권및기타비유동채권",2793,2394,2426,2511
"이연법인세자산",18278,16881,16836,17119
"장기당기법인세자산",0,0,0,0
"기타비유동자산",2284,2862,2580,2529
"기타금융업자산",17816,30926,29460,28490
"부채",340447,372475,375994,358956
"유동부채",243860,250057,263406,247976
"단기사채",808,675,2216,3776
"단기차입금",64802,65606,84332,67372
"유동성장기부채",23033,28635,24907,36177
"유동금융부채",11216,16494,12733,8365
"매입채무및기타유동채무",56498,55751,66290,51364
"유동종업원급여충당부채",0,0,0,0
"기타단기충당부채",18916,18441,18947,16309
"당기법인세부채",176,426,236,186
"계약부채",62104,58939,46507,58893
"반품(환불)부채",0,0,0,0
"배출부채",2,2,11,0
"기타유동부채",6307,5082,6468,4339
"매각예정으로분류된처분자산집단에포함된부채",0,0,757,1198
"비유동부채",81020,93657,85346,84810
"사채",15591,15804,14148,14040
"장기차입금",34974,47811,43805,44737
"비유동금융부채",8644,10870,8035,5824
"장기매입채무및기타비유동채무",1053,680,635,467
"비유동종업원급여충당부채",3498,3855,4139,4765
"기타장기충당부채",14598,11967,12047,12059
"이연법인세부채",2362,2190,2213,2221
"장기당기법인세부채",0,0,0,0
"기타비유동부채",66,242,74,215
"기타금융업부채",15563,28765,27246,26173
"자본",265846,270370,266994,265833
"지배기업주주지분",247972,252305,248303,246859
"자본금",47141,47204,47286,47359
"신종자본증권",24404,24378,24272,24272
"자본잉여금",70668,65910,69177,69893
"기타자본",-101165,-101068,-101245,-101616
"기타포괄손익누계액",14914,16812,16681,15553
"이익잉여금(결손금)",194778,201812,194749,193992
"비지배주주지분",15099,15321,16072,16378
"영업활동으로인한현금흐름",-8522,-11066,-2975,5749
"당기순손익",-2500,4299,143,-716
"법인세비용차감전계속사업이익",-1749,-2233,-7098,-125
"현금유출이없는비용등가산",7704,26717,6116,850
"퇴직급여",780,709,699,699
"종업원급여",9,5,6,5
"주식보상비",2,3,3,22
"감가상각비",2549,2281,2421,2439
"무형자산상각비",99,90,91,94
"계약부채전입액",0,0,0,0
"반품(환불)부채전입액",0,0,0,0
"배출부채전입액",0,0,0,0
"기타의대손상각비",76,16,441,4
"배당금지급",0,0,0,0
"금융부채관련손실",17,1,-1,25
"사채상환손실",3,0,19,-1
"투자자산평가손실",0,0,0,0
"자산재평가손실",2,0,0,0
"지분법관련손실",-111,83,-15,35
"종속기업관련손실",0,0,0,0
"관계기업관련손익",-106,0,0,0
"(현금유입이없는수익등차감)",2092,22947,-5072,-2350
"금융부채관련이익",0,30,-30,1
"사채상환이익",0,0,2,2
"퇴직급여충당부채환입액",0,0,0,0
"계약부채환입액",0,4,-4,0
"반품(환불)부채환입액",0,0,0,0
"배출부채환입액",0,0,0,0
"주식보상비환입",0,0,0,0
"투자자산평가이익",17,0,0,0
"자산재평가이익",0,0,0,0
"지분법관련이익",31,20,55,10
"종속회사관련이익",5,0,0,0
"법인세수익",-170,15,4,19
"영업활동으로인한자산부채변동(운전자본변동)",-9192,-16272,-6419,4468
"자산의감소(증가)",-2698,-20315,-239,10814
"부채의증가(감소)",-6532,3893,-6180,-5973
"정부보조금등의변동",-1,4,-3,0
"기타운전자본의변동",39,148,1,-377
"*영업에서창출된현금흐름",-7829,-10437,-2181,6827
"기타영업활동으로인한현금흐름",-692,-630,-794,-1078
"이자수입",559,520,342,379
"이자지급(-)",-1245,-1100,-1449,-1206
"배당금수입",52,14,227,22
"배당금지급(-)",0,0,0,0
"법인세환입",61,29,86,-82
"법인세납부(-)",-120,-96,1,-193
"중단영업관련현금흐름",0,0,0,0
"투자활동으로인한현금흐름",-10594,9954,-3329,-2515
"투자활동으로인한현금유입액",4061,22702,12707,6359
"유동금융자산의감소",1701,20384,10709,3654
"장기금융상품의감소",162,11,71,-26
"매도가능금융자산의감소",0,0,0,0
"만기보유금융자산의감소",0,0,0,0
"장기대여금의감소",103,6,1,1
"파생상품의변동",0,0,0,1
"기타비유동금융자산의감소",1320,842,433,1821
"관계기업등지분관련투자자산의감소",21,18,18,521
"유형자산의감소",181,135,144,319
"무형자산의감소",6,4,5,9
"생물자산의감소",0,0,0,0
"투자부동산의감소",125,0,240,5
"기타투자활동으로인한현금유입액",441,1301,1092,50
"(투자활동으로인한현금유출액)",14656,12747,16036,8877
"유동금융자산의증가",10091,9531,10802,4979
"장기금융상품의증가",53,5,82,302
"매도가능금융자산의증가",0,120,-120,0
"만기보유금융자산의증가",0,0,0,0
"장기대여금의증가",184,1,105,463
"기타비유동금융자산의증가",1020,669,1760,1032
"관계기업등지분관련투자자산의증가",171,315,722,198
"유형자산의증가",2080,1911,2222,1779
"무형자산의증가",94,58,303,49
"생물자산의증가",0,0,0,0
"투자부동산의증가",16,0,0,0
"기타투자활동으로인한현금유출액",944,140,156,76
"기타투자활동으로인한현금흐름",-1,1,1,0
"재무활동으로인한현금흐름",-3031,18228,16054,-1952
"재무활동으로인한현금유입액",35948,41530,44522,21470
"사채의증가",1641,1004,1072,1442
"차입금의증가",7376,21703,18960,6439
"미지급금의증가",0,0,0,0
"유동성장기부채의증가",36,0,0,0
"기타금융부채의증가",26196,18707,20963,13066
"기타부채의증가",100,0,0,0
"유상증자",36,38,3431,50
"자기주식의처분",0,3,-3,0
"주식매입선택권의행사",0,0,0,0
"자본구성항목의증가",-10,0,149,454
"기타재무활동으로인한현금유입액",573,73,-52,18
"(재무활동으로인한현금유출액)",38956,23263,28228,23373
"사채의감소",236,328,618,8
"차입금의감소",14996,8975,8863,8127
"미지급금의감소",0,0,0,0
"유동성장기부채의감소",2566,2548,7225,-178
"기타금융부채의감소",15882,11240,11379,15143
"기타부채의감소",688,0,0,6
"유상감자",100,0,0,0
"자기주식의취득",2,62,72,5
"자본구성항목의감소",201,0,93,248
"기타재무활동으로인한현금유출액",4286,109,-20,13
"기타재무활동으로인한현금흐름",-19,-37,-238,-46
"영업투자재무활동기타현금흐름",0,2,-856,-344
"연결범위변동으로인한현금의증가",0,0,0,0
"환율변동효과",-1874,96,-141,-316
"현금및현금성자산의증가",-24024,17215,8755,623
"기초현금및현금성자산",76016,52025,69241,77994
"기말현금및현금성자산",52025,69241,77994,78617
